j,job_id,submit_time,execute_time,timestamp,queue_wait_s,turnaround_s,memory_usage_mb,N,pi_est,error
20,32,2026-07-20 15:35:09,2026-07-20 15:36:24,2026-07-20 15:36:25,75.0,76.0,0,20000,3.1396,0.0019926535897929476
21,30,2026-07-20 15:35:09,2026-07-20 15:36:24,2026-07-20 15:36:25,75.0,76.0,0,21000,3.143047619047619,0.001454965457825974
22,25,2026-07-20 15:35:09,2026-07-20 15:36:24,2026-07-20 15:36:25,75.0,76.0,0,22000,3.144,0.002407346410207012
23,36,2026-07-20 15:35:09,2026-07-20 15:36:24,2026-07-20 15:36:25,75.0,76.0,0,23000,3.1455652173913045,0.003972563801511342
24,53,2026-07-20 15:35:09,2026-07-20 15:36:24,2026-07-20 15:36:25,75.0,76.0,0,24000,3.145,0.0034073464102069018
25,42,2026-07-20 15:35:09,2026-07-20 15:36:24,2026-07-20 15:36:25,75.0,76.0,0,25000,3.14608,0.004487346410206872
26,64,2026-07-20 15:35:09,2026-07-20 15:36:25,2026-07-20 15:36:26,76.0,77.0,0,26000,3.144615384615385,0.003022731025591696
27,88,2026-07-20 15:35:09,2026-07-20 15:36:25,2026-07-20 15:36:26,76.0,77.0,0,27000,3.1463703703703705,0.004777716780577368
28,62,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:26,77.0,77.0,0,28000,3.148,0.0064073464102070155
29,89,2026-07-20 15:35:09,2026-07-20 15:36:25,2026-07-20 15:36:26,76.0,77.0,0,29000,3.146896551724138,0.005303898134344731
30,48,2026-07-20 15:35:09,2026-07-20 15:36:24,2026-07-20 15:36:26,75.0,77.0,0,30000,3.146933333333333,0.005340679743540022
31,49,2026-07-20 15:35:09,2026-07-20 15:36:24,2026-07-20 15:36:26,75.0,77.0,0,31000,3.146451612903226,0.00485895931343272
32,39,2026-07-20 15:35:09,2026-07-20 15:36:25,2026-07-20 15:36:26,76.0,77.0,0,32000,3.144375,0.002782346410207026
33,14,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:26,77.0,77.0,0,33000,3.1431515151515153,0.0015588615617221357
34,17,2026-07-20 15:35:09,2026-07-20 15:36:25,2026-07-20 15:36:26,76.0,77.0,0,34000,3.142470588235294,0.0008779346455010106
35,16,2026-07-20 15:35:09,2026-07-20 15:36:24,2026-07-20 15:36:26,75.0,77.0,0,35000,3.142857142857143,0.0012644892673496777
36,101,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:26,77.0,77.0,0,36000,3.141888888888889,0.00029623529909583723
37,33,2026-07-20 15:35:09,2026-07-20 15:36:25,2026-07-20 15:36:26,76.0,77.0,0,37000,3.142810810810811,0.0012181572210177016
38,27,2026-07-20 15:35:09,2026-07-20 15:36:24,2026-07-20 15:36:26,75.0,77.0,0,38000,3.142,0.0004073464102067881
39,102,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:26,77.0,77.0,0,39000,3.1425641025641027,0.0009714489743095633
40,31,2026-07-20 15:35:09,2026-07-20 15:36:24,2026-07-20 15:36:26,75.0,77.0,0,40000,3.1405,0.0010926535897932688
41,103,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:26,77.0,77.0,0,41000,3.140878048780488,0.000714604809305186
42,21,2026-07-20 15:35:09,2026-07-20 15:36:25,2026-07-20 15:36:26,76.0,77.0,0,42000,3.1416190476190478,2.6394029254639406e-05
43,34,2026-07-20 15:35:09,2026-07-20 15:36:24,2026-07-20 15:36:26,75.0,77.0,0,43000,3.1426976744186046,0.001105020828811476
44,20,2026-07-20 15:35:09,2026-07-20 15:36:25,2026-07-20 15:36:26,76.0,77.0,0,44000,3.142,0.0004073464102067881
45,104,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:26,77.0,77.0,0,45000,3.1420444444444446,0.0004517908546515237
46,37,2026-07-20 15:35:09,2026-07-20 15:36:24,2026-07-20 15:36:26,75.0,77.0,0,46000,3.140695652173913,0.0008970014158800055
47,50,2026-07-20 15:35:09,2026-07-20 15:36:24,2026-07-20 15:36:26,75.0,77.0,0,47000,3.1399148936170214,0.001677759972771753
48,45,2026-07-20 15:35:09,2026-07-20 15:36:24,2026-07-20 15:36:26,75.0,77.0,0,48000,3.1385,0.0030926535897930485
49,51,2026-07-20 15:35:09,2026-07-20 15:36:24,2026-07-20 15:36:26,75.0,77.0,0,49000,3.1390204081632653,0.002572245426527786
50,86,2026-07-20 15:35:09,2026-07-20 15:36:25,2026-07-20 15:36:26,76.0,77.0,0,50000,3.13864,0.0029526535897930195
51,84,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:26,77.0,77.0,0,51000,3.136078431372549,0.005514222217243958
52,47,2026-07-20 15:35:09,2026-07-20 15:36:25,2026-07-20 15:36:26,76.0,77.0,0,52000,3.137230769230769,0.004361884359024071
53,52,2026-07-20 15:35:09,2026-07-20 15:36:24,2026-07-20 15:36:26,75.0,77.0,0,53000,3.1382641509433964,0.003328502646396725
54,46,2026-07-20 15:35:09,2026-07-20 15:36:25,2026-07-20 15:36:26,76.0,77.0,0,54000,3.1385185185185187,0.0030741350712744087
55,43,2026-07-20 15:35:09,2026-07-20 15:36:24,2026-07-20 15:36:26,75.0,77.0,0,55000,3.1376,0.003992653589793171
56,82,2026-07-20 15:35:09,2026-07-20 15:36:25,2026-07-20 15:36:26,76.0,77.0,0,56000,3.1381428571428573,0.003449796446935771
57,41,2026-07-20 15:35:09,2026-07-20 15:36:24,2026-07-20 15:36:26,75.0,77.0,0,57000,3.13719298245614,0.004399671133652916
58,40,2026-07-20 15:35:09,2026-07-20 15:36:24,2026-07-20 15:36:26,75.0,77.0,0,58000,3.1384827586206896,0.0031098949691035216
59,54,2026-07-20 15:35:09,2026-07-20 15:36:24,2026-07-20 15:36:26,75.0,77.0,0,59000,3.1386440677966103,0.002948585793182801
60,83,2026-07-20 15:35:09,2026-07-20 15:36:25,2026-07-20 15:36:26,76.0,77.0,0,60000,3.138733333333333,0.002859320256459963
61,97,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:26,77.0,77.0,0,61000,3.1379016393442623,0.003691014245530866
62,157,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:27,78.0,78.0,0,62000,3.137290322580645,0.004302331009148119
63,59,2026-07-20 15:35:09,2026-07-20 15:36:25,2026-07-20 15:36:27,76.0,78.0,0,63000,3.137079365079365,0.004513288510428204
64,71,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:27,77.0,78.0,0,64000,3.1365625,0.005030153589792974
65,65,2026-07-20 15:35:09,2026-07-20 15:36:25,2026-07-20 15:36:27,76.0,78.0,0,65000,3.1369230769230767,0.004669576666716413
66,70,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:27,77.0,78.0,0,66000,3.136727272727273,0.004865380862520308
67,58,2026-07-20 15:35:09,2026-07-20 15:36:25,2026-07-20 15:36:27,76.0,78.0,0,67000,3.1362388059701494,0.005353847619643748
68,142,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:27,78.0,78.0,0,68000,3.136529411764706,0.005063241825087328
69,168,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:27,78.0,78.0,0,69000,3.1382608695652174,0.003331784024575679
70,66,2026-07-20 15:35:09,2026-07-20 15:36:25,2026-07-20 15:36:27,76.0,78.0,0,70000,3.1384,0.0031926535897932595
71,73,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:27,77.0,78.0,0,71000,3.1380845070422536,0.0035081465475395035
72,98,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:27,77.0,78.0,0,72000,3.1370555555555555,0.00453709803423763
73,63,2026-07-20 15:35:09,2026-07-20 15:36:25,2026-07-20 15:36:27,76.0,78.0,0,73000,3.137315068493151,0.0042775850966423334
74,76,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:27,77.0,78.0,0,74000,3.1376756756756756,0.003916977914117492
75,144,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:27,78.0,78.0,0,75000,3.13728,0.004312653589793047
76,146,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:27,77.0,78.0,0,76000,3.1371052631578946,0.004487390431898497
77,60,2026-07-20 15:35:09,2026-07-20 15:36:25,2026-07-20 15:36:27,76.0,78.0,0,77000,3.1374025974025974,0.004190056187195701
78,134,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:27,77.0,78.0,0,78000,3.1374871794871795,0.004105474102613638
79,135,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:27,77.0,78.0,0,79000,3.1379240506329116,0.0036686029568815393
80,121,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:27,77.0,78.0,0,80000,3.1383,0.0032926535897930265
81,137,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:27,77.0,78.0,0,81000,3.139358024691358,0.002234628898435176
82,123,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:27,77.0,78.0,0,82000,3.138780487804878,0.002812165784915166
83,38,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:27,77.0,78.0,0,83000,3.1387469879518073,0.002845665637985828
84,122,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:27,77.0,78.0,0,84000,3.1387619047619046,0.002830748827888474
85,126,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:27,77.0,78.0,0,85000,3.138635294117647,0.0029573594721461482
86,127,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:27,77.0,78.0,0,86000,3.1393488372093024,0.0022438163804907596
87,119,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:27,77.0,78.0,0,87000,3.1394942528735634,0.002098400716229687
88,125,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:27,77.0,78.0,0,88000,3.1392272727272728,0.002365380862520361
89,130,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:27,77.0,78.0,0,89000,3.1394157303370784,0.00217692325271468
90,124,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:27,77.0,78.0,0,90000,3.138533333333333,0.003059320256459941
91,118,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:27,77.0,78.0,0,91000,3.1387252747252745,0.0028673788645185994
92,115,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:27,77.0,78.0,0,92000,3.139173913043478,0.002418740546314968
93,129,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:27,77.0,78.0,0,93000,3.1399139784946235,0.0016786750951696128
94,128,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:27,77.0,78.0,0,94000,3.1401702127659576,0.001422440823835469
95,114,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:27,77.0,78.0,0,95000,3.140421052631579,0.001171600958214114
96,116,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:27,77.0,78.0,0,96000,3.1401666666666666,0.0014259869231265654
97,117,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:27,77.0,78.0,0,97000,3.140082474226804,0.001510179362989028
98,138,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:27,77.0,78.0,0,98000,3.1398367346938776,0.0017559188959155314
99,105,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:27,77.0,78.0,0,99000,3.14,0.0015926535897929917
100,139,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:27,78.0,78.0,0,100000,3.13944,0.0021526535897931076
101,87,2026-07-20 15:35:09,2026-07-20 15:36:25,2026-07-20 15:36:27,76.0,78.0,0,101000,3.1394059405940595,0.0021867129957335862
102,78,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:27,77.0,78.0,0,102000,3.1389019607843136,0.002690692805479511
103,79,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:27,77.0,78.0,0,103000,3.1387184466019415,0.0028742069878515686
104,92,2026-07-20 15:35:09,2026-07-20 15:36:25,2026-07-20 15:36:27,76.0,78.0,0,104000,3.139269230769231,0.002323422820562193
105,161,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:27,78.0,78.0,0,105000,3.1392380952380954,0.002354558351697733
106,90,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:27,77.0,78.0,0,106000,3.139320754716981,0.002271898872812095
107,85,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:27,77.0,78.0,0,107000,3.1397383177570095,0.0018543358327836046
108,148,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:27,78.0,78.0,0,108000,3.1402592592592593,0.0013333943305338103
109,160,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:27,78.0,78.0,0,109000,3.139743119266055,0.0018495343237381334
110,174,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:27,78.0,78.0,0,110000,3.1396363636363636,0.0019562899534295575
111,170,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:27,78.0,78.0,0,111000,3.138954954954955,0.0026376986348379816
112,56,2026-07-20 15:35:09,2026-07-20 15:36:25,2026-07-20 15:36:27,76.0,78.0,0,112000,3.1398928571428573,0.0016997964469358529
113,165,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:27,78.0,78.0,0,113000,3.1394690265486727,0.002123627041120457
114,167,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:27,78.0,78.0,0,114000,3.138701754385965,0.0028908992038281234
115,55,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:27,77.0,78.0,0,115000,3.1383652173913044,0.0032274361984887534
116,68,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:27,77.0,78.0,0,116000,3.1385862068965515,0.003006446693241571
117,180,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:28,78.0,79.0,0,117000,3.138358974358974,0.0032336792308189644
118,181,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:28,78.0,79.0,0,118000,3.138271186440678,0.003321467149115076
119,99,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:28,77.0,79.0,0,119000,3.138453781512605,0.003138872077188104
120,182,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:28,78.0,79.0,0,120000,3.139,0.0025926535897933256
121,196,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:28,78.0,79.0,0,121000,3.1389752066115704,0.0026174469782227483
122,169,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:28,78.0,79.0,0,122000,3.1387540983606557,0.0028385552291374516
123,77,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:28,77.0,79.0,0,123000,3.1392845528455284,0.002308100744264685
124,178,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:28,78.0,79.0,0,124000,3.139290322580645,0.0023023310091478955
125,185,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:28,78.0,79.0,0,125000,3.13904,0.0025526535897930636
126,74,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:28,77.0,79.0,0,126000,3.1387619047619046,0.002830748827888474
127,18,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:28,77.0,79.0,0,127000,3.1384251968503936,0.0031674567393995545
128,44,2026-07-20 15:35:09,2026-07-20 15:36:25,2026-07-20 15:36:28,76.0,79.0,0,128000,3.1389375,0.00265515358979318
129,188,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:28,78.0,79.0,0,129000,3.138511627906977,0.0030810256828162075
130,175,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:28,78.0,79.0,0,130000,3.138553846153846,0.0030388074359470885
131,172,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:28,78.0,79.0,0,131000,3.1378320610687025,0.003760592521090622
132,166,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:28,78.0,79.0,0,132000,3.137939393939394,0.0036532596503993098
133,143,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:29,78.0,80.0,0,133000,3.137624060150376,0.003968593439417134
134,140,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:29,78.0,80.0,0,134000,3.137492537313433,0.0041001162763603105
135,72,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:29,77.0,80.0,0,135000,3.138103703703704,0.0034889498860892765
136,141,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:29,78.0,80.0,0,136000,3.139235294117647,0.0023573594721462143
137,179,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:29,78.0,80.0,0,137000,3.139649635036496,0.0019430185532969269
138,151,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:29,78.0,80.0,0,138000,3.1397391304347826,0.001853523155010528
139,61,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:29,77.0,80.0,0,139000,3.139654676258993,0.0019379773308001447
140,75,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:29,78.0,80.0,0,140000,3.1391714285714287,0.0024212250183643924
141,190,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:29,78.0,80.0,0,141000,3.1388936170212767,0.002699036568516444
142,153,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:29,78.0,80.0,0,142000,3.138901408450704,0.002691245139089027
143,15,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:29,77.0,80.0,0,143000,3.138685314685315,0.0029073389044782516
144,107,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:29,78.0,80.0,0,144000,3.1390833333333332,0.0025093202564598904
145,35,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:29,77.0,80.0,0,145000,3.138896551724138,0.002696101865655276
146,162,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:29,78.0,80.0,0,146000,3.1391780821917807,0.0024145713980123773
147,93,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:29,77.0,80.0,0,147000,3.139673469387755,0.0019191842020380712
148,163,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:29,78.0,80.0,0,148000,3.1393243243243245,0.002268329265468605
149,91,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:29,78.0,80.0,0,149000,3.1391946308724834,0.0023980227173097113
150,158,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:29,78.0,80.0,0,150000,3.1392533333333335,0.002339320256459665
151,81,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:29,77.0,80.0,0,151000,3.1392582781456952,0.0023343754440978692
152,95,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:29,78.0,80.0,0,152000,3.139105263157895,0.002487390431898273
153,57,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:29,77.0,80.0,0,153000,3.13843137254902,0.0031612810407732894
154,94,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:29,77.0,80.0,0,154000,3.1385974025974024,0.00299525099239073
155,96,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:29,78.0,80.0,0,155000,3.1386064516129033,0.002986201976889813
156,69,2026-07-20 15:35:09,2026-07-20 15:36:26,2026-07-20 15:36:29,77.0,80.0,0,156000,3.1382820512820513,0.003310602307741828
157,209,2026-07-20 15:35:09,2026-07-20 15:36:29,2026-07-20 15:36:30,80.0,81.0,0,157000,3.138624203821656,0.002968449768137038
158,208,2026-07-20 15:35:09,2026-07-20 15:36:29,2026-07-20 15:36:30,80.0,81.0,0,158000,3.138632911392405,0.002959742197388149
159,195,2026-07-20 15:35:09,2026-07-20 15:36:28,2026-07-20 15:36:30,79.0,81.0,0,159000,3.138566037735849,0.003026615853944037
160,154,2026-07-20 15:35:09,2026-07-20 15:36:29,2026-07-20 15:36:30,80.0,81.0,0,160000,3.1386,0.0029926535897932816
161,197,2026-07-20 15:35:09,2026-07-20 15:36:28,2026-07-20 15:36:30,79.0,81.0,0,161000,3.1379130434782607,0.0036796101115323943
162,222,2026-07-20 15:35:09,2026-07-20 15:36:30,2026-07-20 15:36:30,81.0,81.0,0,162000,3.1378271604938273,0.003765493095965855
163,223,2026-07-20 15:35:09,2026-07-20 15:36:29,2026-07-20 15:36:30,80.0,81.0,0,163000,3.1377914110429446,0.003801242546848549
164,155,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:30,78.0,81.0,0,164000,3.1383170731707315,0.003275580419061619
165,192,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:30,78.0,81.0,0,165000,3.138690909090909,0.002901744498883918
166,186,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:30,78.0,81.0,0,166000,3.139566265060241,0.002026388529551948
167,232,2026-07-20 15:35:09,2026-07-20 15:36:30,2026-07-20 15:36:30,81.0,81.0,0,167000,3.139640718562874,0.0019519350269190383
168,226,2026-07-20 15:35:09,2026-07-20 15:36:30,2026-07-20 15:36:30,81.0,81.0,0,168000,3.1398333333333333,0.001759320256459862
169,187,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:30,78.0,81.0,0,169000,3.139905325443787,0.0016873281460059175
170,150,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:30,78.0,81.0,0,170000,3.1398117647058825,0.0017808888839105919
171,191,2026-07-20 15:35:09,2026-07-20 15:36:29,2026-07-20 15:36:30,80.0,81.0,0,171000,3.139672514619883,0.0019201389699099458
172,218,2026-07-20 15:35:09,2026-07-20 15:36:29,2026-07-20 15:36:30,80.0,81.0,0,172000,3.1395813953488374,0.0020112582409557156
173,224,2026-07-20 15:35:09,2026-07-20 15:36:29,2026-07-20 15:36:30,80.0,81.0,0,173000,3.1396763005780346,0.0019163530117585204
174,225,2026-07-20 15:35:09,2026-07-20 15:36:29,2026-07-20 15:36:30,80.0,81.0,0,174000,3.139793103448276,0.0017995501415173365
175,219,2026-07-20 15:35:09,2026-07-20 15:36:29,2026-07-20 15:36:30,80.0,81.0,0,175000,3.1392228571428573,0.0023697964469358013
176,184,2026-07-20 15:35:09,2026-07-20 15:36:29,2026-07-20 15:36:30,80.0,81.0,0,176000,3.1395227272727273,0.0020699263170658178
177,147,2026-07-20 15:35:09,2026-07-20 15:36:29,2026-07-20 15:36:30,80.0,81.0,0,177000,3.1395706214689265,0.0020220321208666014
178,120,2026-07-20 15:35:09,2026-07-20 15:36:29,2026-07-20 15:36:30,80.0,81.0,0,178000,3.1398426966292137,0.0017499569605794463
179,108,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:30,78.0,81.0,0,179000,3.1399329608938547,0.001659692695938464
180,136,2026-07-20 15:35:09,2026-07-20 15:36:29,2026-07-20 15:36:30,80.0,81.0,0,180000,3.1400888888888887,0.0015037647009044086
181,248,2026-07-20 15:35:09,2026-07-20 15:36:30,2026-07-20 15:36:30,81.0,81.0,0,181000,3.1401988950276243,0.0013937585621688342
182,106,2026-07-20 15:35:09,2026-07-20 15:36:28,2026-07-20 15:36:30,79.0,81.0,0,182000,3.139956043956044,0.0016366096337492309
183,112,2026-07-20 15:35:09,2026-07-20 15:36:27,2026-07-20 15:36:30,78.0,81.0,0,183000,3.139606557377049,0.0019860962127440374
184,214,2026-07-20 15:35:09,2026-07-20 15:36:29,2026-07-20 15:36:30,80.0,81.0,0,184000,3.1394347826086957,0.0021578709810974317
185,201,2026-07-20 15:35:09,2026-07-20 15:36:29,2026-07-20 15:36:30,80.0,81.0,0,185000,3.139805405405405,0.0017872481843879129
186,215,2026-07-20 15:35:09,2026-07-20 15:36:29,2026-07-20 15:36:30,80.0,81.0,0,186000,3.140215053763441,0.001377599826352327
187,149,2026-07-20 15:35:09,2026-07-20 15:36:29,2026-07-20 15:36:30,80.0,81.0,0,187000,3.1406417112299465,0.0009509423598466071
188,203,2026-07-20 15:35:09,2026-07-20 15:36:29,2026-07-20 15:36:30,80.0,81.0,0,188000,3.140574468085106,0.0010181855046869082
189,216,2026-07-20 15:35:09,2026-07-20 15:36:29,2026-07-20 15:36:30,80.0,81.0,0,189000,3.140783068783069,0.0008095848067242173
