j,job_id,submit_time,execute_time,timestamp,queue_wait_s,turnaround_s,memory_usage_mb,N,pi_est,error
188,210,2026-07-16 14:17:38,2026-07-16 14:19:08,2026-07-16 14:19:08,90.0,90.0,0,188000,3.145446808510638,0.0038541549208450654
189,199,2026-07-16 14:17:38,2026-07-16 14:19:08,2026-07-16 14:19:08,90.0,90.0,0,189000,3.1456296296296298,0.004036976039836659
190,172,2026-07-16 14:17:38,2026-07-16 14:19:07,2026-07-16 14:19:08,89.0,90.0,0,190000,3.1458315789473685,0.004238925357575418
191,194,2026-07-16 14:17:38,2026-07-16 14:19:08,2026-07-16 14:19:09,90.0,91.0,0,191000,3.146450261780105,0.00485760819031178
192,220,2026-07-16 14:17:38,2026-07-16 14:19:08,2026-07-16 14:19:09,90.0,91.0,0,192000,3.1463958333333335,0.004803179743540387
193,234,2026-07-16 14:17:38,2026-07-16 14:19:08,2026-07-16 14:19:09,90.0,91.0,0,193000,3.1461761658031087,0.004583512213315544
194,197,2026-07-16 14:17:38,2026-07-16 14:19:08,2026-07-16 14:19:09,90.0,91.0,0,194000,3.1461855670103094,0.004592913420516265
195,236,2026-07-16 14:17:38,2026-07-16 14:19:08,2026-07-16 14:19:09,90.0,91.0,0,195000,3.146276923076923,0.004684269487130077
196,223,2026-07-16 14:17:38,2026-07-16 14:19:08,2026-07-16 14:19:09,90.0,91.0,0,196000,3.1464285714285714,0.0048359178387782364
197,179,2026-07-16 14:17:38,2026-07-16 14:19:07,2026-07-16 14:19:09,89.0,91.0,0,197000,3.146558375634518,0.004965722044724785
198,62,2026-07-16 14:17:38,2026-07-16 14:19:06,2026-07-16 14:19:09,88.0,91.0,0,198000,3.1465252525252527,0.004932598935459609
199,232,2026-07-16 14:17:38,2026-07-16 14:19:08,2026-07-16 14:19:09,90.0,91.0,0,199000,3.146170854271357,0.004578200681563782
200,178,2026-07-16 14:17:38,2026-07-16 14:19:08,2026-07-16 14:19:09,90.0,91.0,0,200000,3.14632,0.004727346410206668
201,218,2026-07-16 14:17:38,2026-07-16 14:19:08,2026-07-16 14:19:09,90.0,91.0,0,201000,3.146547263681592,0.004954610091798983
202,230,2026-07-16 14:17:38,2026-07-16 14:19:08,2026-07-16 14:19:09,90.0,91.0,0,202000,3.146,0.004407346410206792
203,280,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,203000,3.146049261083744,0.004456607493950937
204,243,2026-07-16 14:17:38,2026-07-16 14:19:08,2026-07-16 14:19:09,90.0,91.0,0,204000,3.1457058823529414,0.004113228763148236
205,257,2026-07-16 14:17:38,2026-07-16 14:19:08,2026-07-16 14:19:09,90.0,91.0,0,205000,3.1458341463414636,0.004241492751670517
206,309,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,206000,3.1460776699029127,0.004485016313119594
207,255,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,207000,3.1459130434782607,0.004320389888467613
208,269,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,208000,3.146326923076923,0.004734269487129961
209,296,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,209000,3.146602870813397,0.005010217223603952
210,297,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,210000,3.1463809523809525,0.004788298791159384
211,38,2026-07-16 14:17:38,2026-07-16 14:19:06,2026-07-16 14:19:09,88.0,91.0,0,211000,3.146028436018957,0.004435782429164092
212,283,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,212000,3.1459245283018866,0.004331874712093509
213,268,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,213000,3.1459342723004693,0.004341618710676176
214,240,2026-07-16 14:17:38,2026-07-16 14:19:08,2026-07-16 14:19:09,90.0,91.0,0,214000,3.1457009345794393,0.004108280989646218
215,318,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,215000,3.1455627906976744,0.0039701371078813
216,278,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,216000,3.145037037037037,0.0034443834472437374
217,244,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,217000,3.144884792626728,0.003292139036934927
218,250,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,218000,3.1450091743119266,0.003416520722133498
219,287,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,219000,3.1452054794520548,0.003612825862261637
220,292,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,220000,3.1450181818181817,0.003425528228388597
221,286,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,221000,3.1454298642533938,0.003837210663600654
222,251,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,222000,3.1453693693693694,0.0037767157795762785
223,245,2026-07-16 14:17:38,2026-07-16 14:19:08,2026-07-16 14:19:09,90.0,91.0,0,223000,3.1451121076233184,0.003519454033525271
224,319,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,224000,3.145142857142857,0.003550203553063902
225,327,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,225000,3.1454222222222223,0.0038295686324292255
226,253,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,226000,3.1454690265486724,0.003876372958879326
227,285,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,227000,3.145533039647577,0.003940386057784018
228,246,2026-07-16 14:17:38,2026-07-16 14:19:08,2026-07-16 14:19:09,90.0,91.0,0,228000,3.1456666666666666,0.004074013076873495
229,252,2026-07-16 14:17:38,2026-07-16 14:19:08,2026-07-16 14:19:09,90.0,91.0,0,229000,3.1451877729257642,0.0035951193359711198
230,317,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,230000,3.144695652173913,0.003102998584119998
231,263,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,231000,3.144761904761905,0.0031692511721117533
232,288,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,232000,3.1447241379310347,0.0031314843412415527
233,289,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,233000,3.145236051502146,0.003643397912352686
234,262,2026-07-16 14:17:38,2026-07-16 14:19:08,2026-07-16 14:19:09,90.0,91.0,0,234000,3.1455555555555557,0.003962901965762544
235,276,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,235000,3.1457872340425532,0.0041945804527601105
236,314,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,236000,3.1458305084745763,0.004237854884783232
237,328,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,237000,3.146092827004219,0.004500173414426101
238,102,2026-07-16 14:17:38,2026-07-16 14:19:07,2026-07-16 14:19:09,89.0,91.0,0,238000,3.1458991596638657,0.004306506074072569
239,315,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,239000,3.145573221757322,0.003980568167528897
240,259,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,240000,3.1460166666666667,0.0044240130768735675
241,265,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,241000,3.1459585062240665,0.0043658526342733595
242,271,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,242000,3.1464462809917357,0.004853627401942617
243,270,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,243000,3.146551440329218,0.0049587867394249585
244,264,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,244000,3.146196721311475,0.0046040677216820924
245,258,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,245000,3.145812244897959,0.00421959130816596
246,304,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,246000,3.1457235772357723,0.004130923645979223
247,272,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,247000,3.1456518218623484,0.004059168272555258
248,266,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,248000,3.145596774193548,0.004004120603755101
249,299,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,249000,3.14570281124498,0.004110157655186963
250,298,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,250000,3.145792,0.004199346410207028
251,267,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,251000,3.1458804780876495,0.004287824497856363
252,273,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,252000,3.145793650793651,0.004200997203857693
253,313,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:09,91.0,91.0,0,253000,3.145596837944664,0.004004184354871043
254,162,2026-07-16 14:17:38,2026-07-16 14:19:07,2026-07-16 14:19:09,89.0,91.0,0,254000,3.145307086614173,0.003714433024379904
255,200,2026-07-16 14:17:38,2026-07-16 14:19:08,2026-07-16 14:19:09,90.0,91.0,0,255000,3.1454745098039214,0.0038818562141282875
256,228,2026-07-16 14:17:38,2026-07-16 14:19:08,2026-07-16 14:19:09,90.0,91.0,0,256000,3.14515625,0.0035635964102067597
257,229,2026-07-16 14:17:38,2026-07-16 14:19:08,2026-07-16 14:19:09,90.0,91.0,0,257000,3.14527626459144,0.003683611001646714
258,201,2026-07-16 14:17:38,2026-07-16 14:19:08,2026-07-16 14:19:09,90.0,91.0,0,258000,3.1450697674418606,0.003477113852067504
259,163,2026-07-16 14:17:38,2026-07-16 14:19:07,2026-07-16 14:19:09,89.0,91.0,0,259000,3.144880308880309,0.0032876552905158896
260,170,2026-07-16 14:17:38,2026-07-16 14:19:07,2026-07-16 14:19:09,89.0,91.0,0,260000,3.144815384615385,0.003222731025591674
261,213,2026-07-16 14:17:38,2026-07-16 14:19:08,2026-07-16 14:19:09,90.0,91.0,0,261000,3.144735632183908,0.0031429785941150534
262,207,2026-07-16 14:17:38,2026-07-16 14:19:08,2026-07-16 14:19:09,90.0,91.0,0,262000,3.144702290076336,0.0031096364865428328
263,238,2026-07-16 14:17:38,2026-07-16 14:19:08,2026-07-16 14:19:09,90.0,91.0,0,263000,3.144790874524715,0.003198220934921725
264,341,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:10,92.0,92.0,0,264000,3.144833333333333,0.0032406797435400314
265,369,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:10,92.0,92.0,0,265000,3.144679245283019,0.003086591693225671
266,382,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:10,92.0,92.0,0,266000,3.144721804511278,0.0031291509214850244
267,354,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,267000,3.144838951310861,0.003246297721068103
268,340,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:10,92.0,92.0,0,268000,3.144492537313433,0.0028998837236398067
269,342,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,269000,3.1443271375464685,0.0027344839566754153
270,381,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:10,92.0,92.0,0,270000,3.144311111111111,0.0027184575213179407
271,237,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,271000,3.14439852398524,0.0028058703954467745
272,380,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:10,92.0,92.0,0,272000,3.1445588235294117,0.0029661699396186236
273,357,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:10,92.0,92.0,0,273000,3.144732600732601,0.003139947142807742
274,347,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,274000,3.1446861313868615,0.003093477797068367
275,227,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,275000,3.144378181818182,0.002785528228388845
276,385,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:10,92.0,92.0,0,276000,3.1445652173913046,0.002972563801511452
277,346,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:10,92.0,92.0,0,277000,3.144418772563177,0.0028261189733838066
278,350,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:10,92.0,92.0,0,278000,3.1442158273381295,0.002623173748336427
279,224,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,279000,3.1443870967741936,0.0027944431844004747
280,351,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:10,92.0,92.0,0,280000,3.144814285714286,0.0032216321244926682
281,345,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,281000,3.144982206405694,0.0033895528159009203
282,322,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,282000,3.144978723404255,0.0033860698144621004
283,336,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:10,92.0,92.0,0,283000,3.144763250883392,0.00317059729359892
284,295,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,284000,3.144507042253521,0.0029143886637279515
285,294,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,285000,3.144378947368421,0.002786293778628046
286,121,2026-07-16 14:17:38,2026-07-16 14:19:08,2026-07-16 14:19:10,90.0,92.0,0,286000,3.1441678321678324,0.002575178578039239
287,337,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,287000,3.14391637630662,0.0023237227168269037
288,323,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,288000,3.144041666666667,0.0024490130768737295
289,335,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:10,92.0,92.0,0,289000,3.1439446366782007,0.002351983088407561
290,321,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,290000,3.1437793103448275,0.0021866567550343774
291,254,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,291000,3.1437388316151202,0.002146178025327128
292,320,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,292000,3.1438082191780823,0.00221556558828917
293,334,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,293000,3.144109215017065,0.0025165614272717463
294,330,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,294000,3.1439727891156464,0.0023801355258532553
295,324,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,295000,3.1440542372881355,0.0024615836983423733
296,293,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,296000,3.1440945945945944,0.002501941004801278
297,331,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,297000,3.144255892255892,0.002663238666098966
298,333,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,298000,3.14455033557047,0.0029576819806766963
299,290,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,299000,3.1445217391304348,0.0029290855406416405
300,332,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,300000,3.1446,0.003007346410206946
301,326,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,301000,3.1445714285714286,0.002978774981635457
302,303,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,302000,3.1449006622516555,0.003308008661862427
303,101,2026-07-16 14:17:38,2026-07-16 14:19:07,2026-07-16 14:19:10,89.0,92.0,0,303000,3.145016501650165,0.0034238480603718813
304,115,2026-07-16 14:17:38,2026-07-16 14:19:08,2026-07-16 14:19:10,90.0,92.0,0,304000,3.1446973684210526,0.003104714831259514
305,302,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,305000,3.1448131147540983,0.0032204611643051884
306,300,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,306000,3.145019607843137,0.00342695425334405
307,274,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,307000,3.1452508143322477,0.003658160742454619
308,248,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,308000,3.1453766233766234,0.0037839697868302657
309,249,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,309000,3.145708737864078,0.00411608427428467
310,261,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,310000,3.145858064516129,0.004265410926335811
311,329,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,311000,3.1458906752411577,0.004298021651364614
312,301,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,312000,3.1458846153846154,0.004291961794822274
313,339,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:10,92.0,92.0,0,313000,3.1454568690095845,0.003864215419791428
314,305,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,314000,3.1453503184713374,0.003757664881544276
315,310,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,315000,3.1454095238095237,0.0038168702197305393
316,338,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,316000,3.145746835443038,0.004154181853244676
317,312,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,317000,3.1457917981072554,0.004199144517462283
318,105,2026-07-16 14:17:38,2026-07-16 14:19:07,2026-07-16 14:19:10,89.0,92.0,0,318000,3.1460377358490565,0.004445082259263433
319,360,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:10,92.0,92.0,0,319000,3.1460564263322883,0.004463772742495209
320,374,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:10,92.0,92.0,0,320000,3.14605,0.004457346410206675
321,348,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:10,92.0,92.0,0,321000,3.145869158878505,0.004276505288711707
322,188,2026-07-16 14:17:38,2026-07-16 14:19:08,2026-07-16 14:19:10,90.0,92.0,0,322000,3.14560248447205,0.004009830882256704
323,349,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,323000,3.1456470588235295,0.004054405233736347
324,361,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:10,92.0,92.0,0,324000,3.1455555555555557,0.003962901965762544
325,377,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:10,92.0,92.0,0,325000,3.1453292307692307,0.003736577179437539
326,363,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:10,92.0,92.0,0,326000,3.145153374233129,0.0035607206433359018
327,405,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:10,92.0,92.0,0,327000,3.145284403669725,0.0036917500799318326
328,362,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:10,92.0,92.0,0,328000,3.14559756097561,0.004004907385816825
329,376,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:10,92.0,92.0,0,329000,3.145714285714286,0.004121632124492791
330,366,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:10,92.0,92.0,0,330000,3.145709090909091,0.004116437319297894
331,206,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,331000,3.1458489425981875,0.004256289008394365
332,373,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:10,92.0,92.0,0,332000,3.1458915662650604,0.004298912675267275
333,365,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:10,92.0,92.0,0,333000,3.1457537537537537,0.0041611001639605405
334,239,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:10,91.0,92.0,0,334000,3.145305389221557,0.003712735631763664
335,358,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:10,92.0,92.0,0,335000,3.1455044776119405,0.003911824022147403
336,396,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:11,92.0,93.0,0,336000,3.145797619047619,0.004204965457825782
337,397,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:11,92.0,93.0,0,337000,3.1459347181008903,0.004342064511097199
338,368,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:11,92.0,93.0,0,338000,3.1459881656804733,0.004395512090680231
339,356,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:11,92.0,93.0,0,339000,3.145994100294985,0.004401446705192047
340,418,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:11,92.0,93.0,0,340000,3.146176470588235,0.004583816998442014
341,431,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:11,92.0,93.0,0,341000,3.145982404692082,0.004389751102289008
342,391,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:11,92.0,93.0,0,342000,3.1461286549707603,0.004536001380967214
343,420,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:11,92.0,93.0,0,343000,3.1458309037900873,0.004238250200294225
344,352,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:11,92.0,93.0,0,344000,3.145546511627907,0.003953858038113989
345,408,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:11,92.0,93.0,0,345000,3.145785507246377,0.004192853656583839
346,344,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:11,92.0,93.0,0,346000,3.1457919075144507,0.004199253924657587
347,387,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:11,92.0,93.0,0,347000,3.1456829971181555,0.00409034352836235
348,393,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:11,92.0,93.0,0,348000,3.1458850574712645,0.0042924038814713406
349,392,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:11,92.0,93.0,0,349000,3.1457650429799426,0.004172389390149522
350,386,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:11,92.0,93.0,0,350000,3.14544,0.0038473464102066757
351,120,2026-07-16 14:17:38,2026-07-16 14:19:08,2026-07-16 14:19:11,90.0,93.0,0,351000,3.1454358974358976,0.0038432438461044605
352,123,2026-07-16 14:17:38,2026-07-16 14:19:08,2026-07-16 14:19:11,90.0,93.0,0,352000,3.1452613636363638,0.0036687100465706557
353,279,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:11,91.0,93.0,0,353000,3.1453484419263456,0.0037557883365524347
354,284,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:11,91.0,93.0,0,354000,3.145254237288136,0.0036615836983426853
355,260,2026-07-16 14:17:38,2026-07-16 14:19:09,2026-07-16 14:19:11,91.0,93.0,0,355000,3.1450591549295774,0.0034665013397843225
356,311,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:11,92.0,93.0,0,356000,3.1448539325842697,0.0032612789944765908
357,112,2026-07-16 14:17:38,2026-07-16 14:19:08,2026-07-16 14:19:11,90.0,93.0,0,357000,3.1449299719887955,0.0033373183990024202
358,413,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:11,92.0,93.0,0,358000,3.144871508379888,0.0032788547900950427
359,407,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:11,92.0,93.0,0,359000,3.144824512534819,0.003231858945025756
360,389,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:11,92.0,93.0,0,360000,3.1449666666666665,0.00337401307687335
361,404,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:11,92.0,93.0,0,361000,3.1447645429362883,0.003171889346495149
362,410,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:11,92.0,93.0,0,362000,3.1448950276243095,0.0033023740345163866
363,372,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:11,92.0,93.0,0,363000,3.1448595041322314,0.003266850542438249
364,414,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:11,92.0,93.0,0,364000,3.144824175824176,0.003231522234382833
365,400,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:11,92.0,93.0,0,365000,3.144778082191781,0.003185428601987894
366,401,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:11,92.0,93.0,0,366000,3.1445464480874317,0.002953794497638551
367,367,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:11,92.0,93.0,0,367000,3.1445558583106266,0.0029632047208334455
368,415,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:11,92.0,93.0,0,368000,3.1445217391304348,0.0029290855406416405
369,41,2026-07-16 14:17:38,2026-07-16 14:19:08,2026-07-16 14:19:11,90.0,93.0,0,369000,3.1447262872628725,0.0031336336730793946
370,416,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:11,92.0,93.0,0,370000,3.144616216216216,0.0030235626264230042
371,364,2026-07-16 14:17:38,2026-07-16 14:19:10,2026-07-16 14:19:11,92.0,93.0,0,371000,3.144646900269542,0.00305424667974874
372,427,2026-07-16 14:17:38,2026-07-16 14:19:11,2026-07-16 14:19:12,93.0,94.0,0,372000,3.144774193548387,0.0031815399585939375
373,433,2026-07-16 14:17:38,2026-07-16 14:19:11,2026-07-16 14:19:12,93.0,94.0,0,373000,3.145093833780161,0.0035011801903679363
374,432,2026-07-16 14:17:38,2026-07-16 14:19:11,2026-07-16 14:19:12,93.0,94.0,0,374000,3.145005347593583,0.0034126940037899622
375,426,2026-07-16 14:17:38,2026-07-16 14:19:11,2026-07-16 14:19:12,93.0,94.0,0,375000,3.1449386666666665,0.003346013076873433
376,430,2026-07-16 14:17:38,2026-07-16 14:19:11,2026-07-16 14:19:12,93.0,94.0,0,376000,3.1448510638297873,0.0032584102399941806
