j,job_id,submit_time,execute_time,timestamp,queue_wait_s,turnaround_s,memory_usage_mb,N,pi_est,error
37,36,2026-07-21 14:15:33,2026-07-21 14:16:31,2026-07-21 14:16:32,58.0,59.0,0,37000,3.140972972972973,0.0006196806168201618
38,37,2026-07-21 14:15:33,2026-07-21 14:16:32,2026-07-21 14:16:33,59.0,60.0,0,38000,3.14,0.0015926535897929917
39,38,2026-07-21 14:15:33,2026-07-21 14:16:33,2026-07-21 14:16:34,60.0,61.0,0,39000,3.1394871794871797,0.002105474102613414
40,39,2026-07-21 14:15:33,2026-07-21 14:16:34,2026-07-21 14:16:35,61.0,62.0,0,40000,3.1404,0.0011926535897930357
41,40,2026-07-21 14:15:33,2026-07-21 14:16:35,2026-07-21 14:16:36,62.0,63.0,0,41000,3.1399024390243904,0.0016902145654027478
42,41,2026-07-21 14:15:33,2026-07-21 14:16:36,2026-07-21 14:16:37,63.0,64.0,0,42000,3.140285714285714,0.0013069393040789912
43,42,2026-07-21 14:15:33,2026-07-21 14:16:37,2026-07-21 14:16:38,64.0,65.0,0,43000,3.13953488372093,0.0020577698688630797
44,43,2026-07-21 14:15:33,2026-07-21 14:16:38,2026-07-21 14:16:38,65.0,65.0,0,44000,3.1380909090909093,0.003501744498883852
45,44,2026-07-21 14:15:33,2026-07-21 14:16:39,2026-07-21 14:16:39,66.0,66.0,0,45000,3.1373333333333333,0.004259320256459809
46,45,2026-07-21 14:15:33,2026-07-21 14:16:40,2026-07-21 14:16:40,67.0,67.0,0,46000,3.137391304347826,0.004201349241967023
47,46,2026-07-21 14:15:33,2026-07-21 14:16:40,2026-07-21 14:16:41,67.0,68.0,0,47000,3.137021276595745,0.004571376994048304
48,47,2026-07-21 14:15:33,2026-07-21 14:16:41,2026-07-21 14:16:42,68.0,69.0,0,48000,3.13675,0.004842653589792967
49,48,2026-07-21 14:15:33,2026-07-21 14:16:42,2026-07-21 14:16:43,69.0,70.0,0,49000,3.1357551020408163,0.005837551548976805
50,49,2026-07-21 14:15:33,2026-07-21 14:16:43,2026-07-21 14:16:43,70.0,70.0,0,50000,3.1352,0.006392653589792907
51,50,2026-07-21 14:15:33,2026-07-21 14:16:44,2026-07-21 14:16:44,71.0,71.0,0,51000,3.135529411764706,0.006063241825087218
52,51,2026-07-21 14:15:33,2026-07-21 14:16:45,2026-07-21 14:16:45,72.0,72.0,0,52000,3.136846153846154,0.004746499743639276
53,52,2026-07-21 14:15:33,2026-07-21 14:16:45,2026-07-21 14:16:46,72.0,73.0,0,53000,3.135622641509434,0.005970012080358966
54,53,2026-07-21 14:15:33,2026-07-21 14:16:46,2026-07-21 14:16:47,73.0,74.0,0,54000,3.134888888888889,0.00670376470090428
55,54,2026-07-21 14:15:33,2026-07-21 14:16:48,2026-07-21 14:16:48,75.0,75.0,0,55000,3.1352727272727274,0.006319926317065683
56,55,2026-07-21 14:15:33,2026-07-21 14:16:49,2026-07-21 14:16:49,76.0,76.0,0,56000,3.134357142857143,0.007235510732650052
57,56,2026-07-21 14:15:33,2026-07-21 14:16:50,2026-07-21 14:16:50,77.0,77.0,0,57000,3.1355087719298247,0.0060838816599684264
58,57,2026-07-21 14:15:33,2026-07-21 14:16:51,2026-07-21 14:16:52,78.0,79.0,0,58000,3.1364137931034484,0.00517886048634475
59,58,2026-07-21 14:15:33,2026-07-21 14:16:52,2026-07-21 14:16:53,79.0,80.0,0,59000,3.1376271186440676,0.003965534945725491
60,59,2026-07-21 14:15:33,2026-07-21 14:16:53,2026-07-21 14:16:54,80.0,81.0,0,60000,3.136066666666667,0.005525986923126336
61,60,2026-07-21 14:15:33,2026-07-21 14:16:54,2026-07-21 14:16:54,81.0,81.0,0,61000,3.137639344262295,0.003953309327497934
62,61,2026-07-21 14:15:33,2026-07-21 14:16:55,2026-07-21 14:16:56,82.0,83.0,0,62000,3.136967741935484,0.004624911654309116
63,63,2026-07-21 14:15:33,2026-07-21 14:16:57,2026-07-21 14:16:57,84.0,84.0,0,63000,3.1374603174603175,0.004132336129475611
64,62,2026-07-21 14:15:33,2026-07-21 14:16:56,2026-07-21 14:16:57,83.0,84.0,0,64000,3.1376875,0.0039051535897929313
65,64,2026-07-21 14:15:33,2026-07-21 14:16:58,2026-07-21 14:16:58,85.0,85.0,0,65000,3.139692307692308,0.0019003458974853338
66,65,2026-07-21 14:15:33,2026-07-21 14:16:59,2026-07-21 14:16:59,86.0,86.0,0,66000,3.141272727272727,0.00031992631706589947
67,66,2026-07-21 14:15:33,2026-07-21 14:16:59,2026-07-21 14:17:00,86.0,87.0,0,67000,3.140776119402985,0.0008165341868080489
68,67,2026-07-21 14:15:33,2026-07-21 14:17:00,2026-07-21 14:17:01,87.0,88.0,0,68000,3.1400588235294116,0.001533830060381547
69,68,2026-07-21 14:15:33,2026-07-21 14:17:01,2026-07-21 14:17:02,88.0,89.0,0,69000,3.139710144927536,0.001882508662256921
70,69,2026-07-21 14:15:33,2026-07-21 14:17:02,2026-07-21 14:17:03,89.0,90.0,0,70000,3.138571428571429,0.0030212250183643263
71,70,2026-07-21 14:15:33,2026-07-21 14:17:03,2026-07-21 14:17:04,90.0,91.0,0,71000,3.139267605633803,0.0023250479559902004
72,71,2026-07-21 14:15:33,2026-07-21 14:17:04,2026-07-21 14:17:05,91.0,92.0,0,72000,3.139,0.0025926535897933256
73,72,2026-07-21 14:15:33,2026-07-21 14:17:05,2026-07-21 14:17:06,92.0,93.0,0,73000,3.138794520547945,0.002798133041848061
74,73,2026-07-21 14:15:33,2026-07-21 14:17:06,2026-07-21 14:17:06,93.0,93.0,0,74000,3.1397297297297295,0.0018629238600635922
75,74,2026-07-21 14:15:33,2026-07-21 14:17:07,2026-07-21 14:17:08,94.0,95.0,0,75000,3.1390933333333333,0.002499320256459825
76,75,2026-07-21 14:15:33,2026-07-21 14:17:08,2026-07-21 14:17:09,95.0,96.0,0,76000,3.1395263157894737,0.0020663378003193955
77,76,2026-07-21 14:15:33,2026-07-21 14:17:09,2026-07-21 14:17:10,96.0,97.0,0,77000,3.1388051948051947,0.0027874587845984067
78,77,2026-07-21 14:15:33,2026-07-21 14:17:10,2026-07-21 14:17:11,97.0,98.0,0,78000,3.137384615384615,0.0042080382051779
79,78,2026-07-21 14:15:33,2026-07-21 14:17:11,2026-07-21 14:17:11,98.0,98.0,0,79000,3.13746835443038,0.004124299159413258
80,79,2026-07-21 14:15:33,2026-07-21 14:17:12,2026-07-21 14:17:12,99.0,99.0,0,80000,3.1377,0.0038926535897929604
81,80,2026-07-21 14:15:33,2026-07-21 14:17:12,2026-07-21 14:17:13,99.0,100.0,0,81000,3.1374814814814815,0.004111172108311578
82,81,2026-07-21 14:15:33,2026-07-21 14:17:13,2026-07-21 14:17:14,100.0,101.0,0,82000,3.137512195121951,0.004080458467841996
83,82,2026-07-21 14:15:33,2026-07-21 14:17:14,2026-07-21 14:17:15,101.0,102.0,0,83000,3.138120481927711,0.0034721716620822463
84,83,2026-07-21 14:15:33,2026-07-21 14:17:15,2026-07-21 14:17:16,102.0,103.0,0,84000,3.138809523809524,0.002783129780269178
85,84,2026-07-21 14:15:33,2026-07-21 14:17:16,2026-07-21 14:17:17,103.0,104.0,0,85000,3.1383058823529413,0.0032867712368518376
86,85,2026-07-21 14:15:33,2026-07-21 14:17:17,2026-07-21 14:17:17,104.0,104.0,0,86000,3.13846511627907,0.0031275373107231275
87,86,2026-07-21 14:15:33,2026-07-21 14:17:18,2026-07-21 14:17:18,105.0,105.0,0,87000,3.139264367816092,0.002328285773701033
88,87,2026-07-21 14:15:33,2026-07-21 14:17:19,2026-07-21 14:17:19,106.0,106.0,0,88000,3.138863636363636,0.0027290172261569268
89,88,2026-07-21 14:15:33,2026-07-21 14:17:19,2026-07-21 14:17:20,106.0,107.0,0,89000,3.139505617977528,0.002087035612265087
90,89,2026-07-21 14:15:33,2026-07-21 14:17:20,2026-07-21 14:17:21,107.0,108.0,0,90000,3.139422222222222,0.002170431367571002
91,90,2026-07-21 14:15:33,2026-07-21 14:17:21,2026-07-21 14:17:22,108.0,109.0,0,91000,3.1394285714285712,0.002164082161221881
92,91,2026-07-21 14:15:33,2026-07-21 14:17:22,2026-07-21 14:17:23,109.0,110.0,0,92000,3.1400869565217393,0.0015056970680538129
93,93,2026-07-21 14:15:33,2026-07-21 14:17:24,2026-07-21 14:17:24,111.0,111.0,0,93000,3.1408172043010754,0.0007754492887177555
94,92,2026-07-21 14:15:33,2026-07-21 14:17:23,2026-07-21 14:17:24,110.0,111.0,0,94000,3.1417446808510636,0.00015202726127050425
95,94,2026-07-21 14:15:33,2026-07-21 14:17:25,2026-07-21 14:17:25,112.0,112.0,0,95000,3.1418526315789475,0.00025997798915433634
96,95,2026-07-21 14:15:33,2026-07-21 14:17:26,2026-07-21 14:17:26,113.0,113.0,0,96000,3.142625,0.0010323464102066637
97,96,2026-07-21 14:15:33,2026-07-21 14:17:27,2026-07-21 14:17:27,114.0,114.0,0,97000,3.1433814432989693,0.001788789709176175
98,97,2026-07-21 14:15:33,2026-07-21 14:17:27,2026-07-21 14:17:28,114.0,115.0,0,98000,3.1432244897959185,0.0016318362061253922
99,98,2026-07-21 14:15:33,2026-07-21 14:17:28,2026-07-21 14:17:29,115.0,116.0,0,99000,3.143070707070707,0.00147805348091401
100,99,2026-07-21 14:15:33,2026-07-21 14:17:29,2026-07-21 14:17:30,116.0,117.0,0,100000,3.14324,0.001647346410206918
101,100,2026-07-21 14:15:33,2026-07-21 14:17:31,2026-07-21 14:17:32,118.0,119.0,0,101000,3.1432871287128714,0.0016944751230782984
102,101,2026-07-21 14:15:33,2026-07-21 14:17:32,2026-07-21 14:17:33,119.0,120.0,0,102000,3.1424313725490194,0.00083871895922627
103,102,2026-07-21 14:15:33,2026-07-21 14:17:34,2026-07-21 14:17:35,121.0,122.0,0,103000,3.14178640776699,0.00019375417719702526
104,103,2026-07-21 14:15:33,2026-07-21 14:17:35,2026-07-21 14:17:35,122.0,122.0,0,104000,3.141153846153846,0.0004388074359469307
105,104,2026-07-21 14:15:33,2026-07-21 14:17:36,2026-07-21 14:17:36,123.0,123.0,0,105000,3.1407238095238097,0.0008688440659834207
106,105,2026-07-21 14:15:33,2026-07-21 14:17:36,2026-07-21 14:17:37,123.0,124.0,0,106000,3.141132075471698,0.00046057811809507854
107,107,2026-07-21 14:15:33,2026-07-21 14:17:38,2026-07-21 14:17:38,125.0,125.0,0,107000,3.140373831775701,0.0012188218140920526
108,106,2026-07-21 14:15:33,2026-07-21 14:17:37,2026-07-21 14:17:38,124.0,125.0,0,108000,3.1406296296296294,0.0009630239601636781
109,108,2026-07-21 14:15:33,2026-07-21 14:17:39,2026-07-21 14:17:39,126.0,126.0,0,109000,3.140697247706422,0.0008954058833712253
110,109,2026-07-21 14:15:33,2026-07-21 14:17:40,2026-07-21 14:17:40,127.0,127.0,0,110000,3.1409818181818183,0.0006108354079747969
111,110,2026-07-21 14:15:33,2026-07-21 14:17:40,2026-07-21 14:17:41,127.0,128.0,0,111000,3.1411531531531534,0.00043950043663976146
112,111,2026-07-21 14:15:33,2026-07-21 14:17:41,2026-07-21 14:17:42,128.0,129.0,0,112000,3.1422142857142856,0.0006216321244925105
113,112,2026-07-21 14:15:33,2026-07-21 14:17:42,2026-07-21 14:17:43,129.0,130.0,0,113000,3.14283185840708,0.0012392048172866765
114,114,2026-07-21 14:15:33,2026-07-21 14:17:44,2026-07-21 14:17:44,131.0,131.0,0,114000,3.143122807017544,0.0015301534277507578
115,113,2026-07-21 14:15:33,2026-07-21 14:17:43,2026-07-21 14:17:44,130.0,131.0,0,115000,3.143408695652174,0.0018160420623809514
116,115,2026-07-21 14:15:33,2026-07-21 14:17:45,2026-07-21 14:17:45,132.0,132.0,0,116000,3.143310344827586,0.0017176912377929732
117,116,2026-07-21 14:15:33,2026-07-21 14:17:45,2026-07-21 14:17:46,132.0,133.0,0,117000,3.143931623931624,0.002338970341830837
118,117,2026-07-21 14:15:33,2026-07-21 14:17:46,2026-07-21 14:17:47,133.0,134.0,0,118000,3.143491525423729,0.001898871833935889
119,119,2026-07-21 14:15:33,2026-07-21 14:17:48,2026-07-21 14:17:48,135.0,135.0,0,119000,3.14363025210084,0.002037598511047012
120,118,2026-07-21 14:15:33,2026-07-21 14:17:47,2026-07-21 14:17:48,134.0,135.0,0,120000,3.1433666666666666,0.0017740130768735263
121,120,2026-07-21 14:15:33,2026-07-21 14:17:49,2026-07-21 14:17:49,136.0,136.0,0,121000,3.143206611570248,0.0016139579804548276
122,121,2026-07-21 14:15:33,2026-07-21 14:17:49,2026-07-21 14:17:50,136.0,137.0,0,122000,3.142655737704918,0.0010630841151249015
123,123,2026-07-21 14:15:33,2026-07-21 14:17:51,2026-07-21 14:17:51,138.0,138.0,0,123000,3.142439024390244,0.000846370800450913
124,122,2026-07-21 14:15:33,2026-07-21 14:17:50,2026-07-21 14:17:51,137.0,138.0,0,124000,3.1422903225806453,0.0006976689908522182
125,124,2026-07-21 14:15:33,2026-07-21 14:17:52,2026-07-21 14:17:52,139.0,139.0,0,125000,3.14224,0.0006473464102070281
126,125,2026-07-21 14:15:33,2026-07-21 14:17:53,2026-07-21 14:17:53,140.0,140.0,0,126000,3.1415555555555557,3.709803423745939e-05
127,126,2026-07-21 14:15:33,2026-07-21 14:17:53,2026-07-21 14:17:54,140.0,141.0,0,127000,3.141732283464567,0.00013962987477400546
128,127,2026-07-21 14:15:33,2026-07-21 14:17:54,2026-07-21 14:17:55,141.0,142.0,0,128000,3.1415,9.265358979293481e-05
129,129,2026-07-21 14:15:33,2026-07-21 14:17:56,2026-07-21 14:17:56,143.0,143.0,0,129000,3.142325581395349,0.000732927805555672
130,128,2026-07-21 14:15:33,2026-07-21 14:17:55,2026-07-21 14:17:56,142.0,143.0,0,130000,3.1423384615384617,0.0007458079486686309
131,130,2026-07-21 14:15:33,2026-07-21 14:17:57,2026-07-21 14:17:57,144.0,144.0,0,131000,3.1426870229007635,0.0010943693109704
132,131,2026-07-21 14:15:33,2026-07-21 14:17:58,2026-07-21 14:17:58,145.0,145.0,0,132000,3.1426666666666665,0.0010740130768733813
133,132,2026-07-21 14:15:33,2026-07-21 14:17:59,2026-07-21 14:17:59,146.0,146.0,0,133000,3.1426766917293234,0.0010840381395302856
134,133,2026-07-21 14:15:33,2026-07-21 14:17:59,2026-07-21 14:18:00,146.0,147.0,0,134000,3.1430746268656717,0.001481973275878623
135,134,2026-07-21 14:15:33,2026-07-21 14:18:00,2026-07-21 14:18:01,147.0,148.0,0,135000,3.1435851851851853,0.001992531595392144
136,135,2026-07-21 14:15:33,2026-07-21 14:18:01,2026-07-21 14:18:02,148.0,149.0,0,136000,3.143558823529412,0.0019661699396187338
137,136,2026-07-21 14:15:33,2026-07-21 14:18:02,2026-07-21 14:18:02,149.0,149.0,0,137000,3.143795620437956,0.0022029668481629017
138,137,2026-07-21 14:15:33,2026-07-21 14:18:03,2026-07-21 14:18:03,150.0,150.0,0,138000,3.1436521739130434,0.0020595203232502968
139,138,2026-07-21 14:15:33,2026-07-21 14:18:04,2026-07-21 14:18:04,151.0,151.0,0,139000,3.1433956834532375,0.001803029863444383
140,139,2026-07-21 14:15:33,2026-07-21 14:18:05,2026-07-21 14:18:05,152.0,152.0,0,140000,3.1439142857142857,0.0023216321244925453
141,140,2026-07-21 14:15:33,2026-07-21 14:18:05,2026-07-21 14:18:06,152.0,153.0,0,141000,3.1436028368794324,0.0020101832896393113
142,141,2026-07-21 14:15:33,2026-07-21 14:18:07,2026-07-21 14:18:16,154.0,163.0,0,142000,3.14343661971831,0.001843966128516783
143,142,2026-07-21 14:15:33,2026-07-21 14:18:17,2026-07-21 14:18:17,164.0,164.0,0,143000,3.1428811188811188,0.0012884652913256467
144,143,2026-07-21 14:15:33,2026-07-21 14:18:18,2026-07-21 14:18:19,165.0,166.0,0,144000,3.1427222222222224,0.0011295686324293008
145,144,2026-07-21 14:15:33,2026-07-21 14:18:19,2026-07-21 14:18:19,166.0,166.0,0,145000,3.142648275862069,0.0010556222722759578
146,145,2026-07-21 14:15:33,2026-07-21 14:18:20,2026-07-21 14:18:20,167.0,167.0,0,146000,3.1428767123287673,0.001284058738974192
147,146,2026-07-21 14:15:33,2026-07-21 14:18:21,2026-07-21 14:18:21,168.0,168.0,0,147000,3.143156462585034,0.0015638089952410006
148,147,2026-07-21 14:15:33,2026-07-21 14:18:22,2026-07-21 14:18:22,169.0,169.0,0,148000,3.1432702702702704,0.0016776166804772785
149,148,2026-07-21 14:15:33,2026-07-21 14:18:23,2026-07-21 14:18:23,170.0,170.0,0,149000,3.1434362416107384,0.0018435880209453082
150,149,2026-07-21 14:15:33,2026-07-21 14:18:24,2026-07-21 14:18:24,171.0,171.0,0,150000,3.1435466666666665,0.0019540130768733732
151,150,2026-07-21 14:15:33,2026-07-21 14:18:24,2026-07-21 14:18:25,171.0,172.0,0,151000,3.1432582781456953,0.0016656245559021343
152,151,2026-07-21 14:15:33,2026-07-21 14:18:26,2026-07-21 14:18:26,173.0,173.0,0,152000,3.1432894736842107,0.0016968200944176282
153,152,2026-07-21 14:15:33,2026-07-21 14:18:27,2026-07-21 14:18:27,174.0,174.0,0,153000,3.1431895424836602,0.00159688889386711
154,153,2026-07-21 14:15:33,2026-07-21 14:18:27,2026-07-21 14:18:28,174.0,175.0,0,154000,3.1431948051948053,0.001602151605012203
155,154,2026-07-21 14:15:33,2026-07-21 14:18:28,2026-07-21 14:18:29,175.0,176.0,0,155000,3.1435096774193547,0.0019170238295616038
156,156,2026-07-21 14:15:33,2026-07-21 14:18:30,2026-07-21 14:18:30,177.0,177.0,0,156000,3.143923076923077,0.0023304233332837043
157,155,2026-07-21 14:15:33,2026-07-21 14:18:29,2026-07-21 14:18:30,176.0,177.0,0,157000,3.144636942675159,0.0030442890853659144
158,157,2026-07-21 14:15:33,2026-07-21 14:18:31,2026-07-21 14:18:31,178.0,178.0,0,158000,3.144151898734177,0.0025592451443841036
159,158,2026-07-21 14:15:33,2026-07-21 14:18:32,2026-07-21 14:18:32,179.0,179.0,0,159000,3.143547169811321,0.001954516221527758
160,159,2026-07-21 14:15:33,2026-07-21 14:18:32,2026-07-21 14:18:33,179.0,180.0,0,160000,3.144125,0.0025323464102067206
161,160,2026-07-21 14:15:33,2026-07-21 14:18:33,2026-07-21 14:18:34,180.0,181.0,0,161000,3.143801242236025,0.002208588646231746
162,162,2026-07-21 14:15:33,2026-07-21 14:18:35,2026-07-21 14:18:35,182.0,182.0,0,162000,3.143456790123457,0.001864136533663796
163,161,2026-07-21 14:15:33,2026-07-21 14:18:34,2026-07-21 14:18:35,181.0,182.0,0,163000,3.1434110429447855,0.0018183893549923447
164,163,2026-07-21 14:15:33,2026-07-21 14:18:36,2026-07-21 14:18:36,183.0,183.0,0,164000,3.1432439024390244,0.0016512488492312904
165,164,2026-07-21 14:15:33,2026-07-21 14:18:36,2026-07-21 14:18:37,183.0,184.0,0,165000,3.143393939393939,0.0018012858041460689
166,165,2026-07-21 14:15:33,2026-07-21 14:18:37,2026-07-21 14:18:38,184.0,185.0,0,166000,3.14344578313253,0.0018531295427370864
167,167,2026-07-21 14:15:33,2026-07-21 14:18:39,2026-07-21 14:18:39,186.0,186.0,0,167000,3.1434491017964072,0.0018564482066141252
168,166,2026-07-21 14:15:33,2026-07-21 14:18:38,2026-07-21 14:18:39,185.0,186.0,0,168000,3.1435714285714287,0.001978774981635567
169,168,2026-07-21 14:15:33,2026-07-21 14:18:41,2026-07-21 14:18:41,188.0,188.0,0,169000,3.143644970414201,0.002052316824407985
170,169,2026-07-21 14:15:33,2026-07-21 14:18:42,2026-07-21 14:18:43,189.0,190.0,0,170000,3.1437411764705883,0.002148522880795145
171,170,2026-07-21 14:15:33,2026-07-21 14:18:43,2026-07-21 14:18:43,190.0,190.0,0,171000,3.1431345029239766,0.0015418493341834427
172,171,2026-07-21 14:15:33,2026-07-21 14:18:44,2026-07-21 14:18:44,191.0,191.0,0,172000,3.1428837209302327,0.0012910673404396
173,172,2026-07-21 14:15:33,2026-07-21 14:18:44,2026-07-21 14:18:44,191.0,191.0,0,173000,3.142265895953757,0.0006732423639639329
174,175,2026-07-21 14:15:33,2026-07-21 14:18:45,2026-07-21 14:18:45,192.0,192.0,0,174000,3.1422758620689657,0.0006832084791725812
175,174,2026-07-21 14:15:33,2026-07-21 14:18:44,2026-07-21 14:18:45,191.0,192.0,0,175000,3.1423085714285715,0.0007159178387783349
176,173,2026-07-21 14:15:33,2026-07-21 14:18:44,2026-07-21 14:18:45,191.0,192.0,0,176000,3.142113636363636,0.0005209827738430484
177,179,2026-07-21 14:15:33,2026-07-21 14:18:46,2026-07-21 14:18:46,193.0,193.0,0,177000,3.1425310734463276,0.0009384198565345336
178,176,2026-07-21 14:15:33,2026-07-21 14:18:45,2026-07-21 14:18:46,192.0,193.0,0,178000,3.1430786516853932,0.0014859980956001273
179,177,2026-07-21 14:15:33,2026-07-21 14:18:45,2026-07-21 14:18:46,192.0,193.0,0,179000,3.14272625698324,0.0011336033934470358
180,180,2026-07-21 14:15:33,2026-07-21 14:18:47,2026-07-21 14:18:47,194.0,194.0,0,180000,3.143288888888889,0.001696235299095683
181,178,2026-07-21 14:15:33,2026-07-21 14:18:46,2026-07-21 14:18:47,193.0,194.0,0,181000,3.1436022099447514,0.002009556354958253
182,181,2026-07-21 14:15:33,2026-07-21 14:18:47,2026-07-21 14:18:48,194.0,195.0,0,182000,3.1434505494505496,0.0018578958607564644
183,182,2026-07-21 14:15:33,2026-07-21 14:18:48,2026-07-21 14:18:48,195.0,195.0,0,183000,3.1431693989071037,0.0015767453173105572
184,183,2026-07-21 14:15:33,2026-07-21 14:18:48,2026-07-21 14:18:49,195.0,196.0,0,184000,3.1430217391304347,0.0014290855406415837
185,184,2026-07-21 14:15:33,2026-07-21 14:18:49,2026-07-21 14:18:49,196.0,196.0,0,185000,3.1425729729729728,0.000980319383179662
186,186,2026-07-21 14:15:33,2026-07-21 14:18:49,2026-07-21 14:18:50,196.0,197.0,0,186000,3.142451612903226,0.0008589593134327167
187,187,2026-07-21 14:15:33,2026-07-21 14:18:50,2026-07-21 14:18:50,197.0,197.0,0,187000,3.1420320855614974,0.00043943197170426274
188,185,2026-07-21 14:15:33,2026-07-21 14:18:49,2026-07-21 14:18:50,196.0,197.0,0,188000,3.1415531914893617,3.9462100431375546e-05
