j,job_id,submit_time,execute_time,timestamp,queue_wait_s,turnaround_s,memory_usage_mb,N,pi_est,error
62,331,2026-07-16 15:20:50,2026-07-16 15:23:16,2026-07-16 15:23:18,146.0,148.0,0,62000,3.1323870967741936,0.009205556815599536
63,102,2026-07-16 15:20:50,2026-07-16 15:23:16,2026-07-16 15:23:18,146.0,148.0,0,63000,3.1333333333333333,0.008259320256459812
64,103,2026-07-16 15:20:50,2026-07-16 15:23:16,2026-07-16 15:23:18,146.0,148.0,0,64000,3.1329375,0.008655153589792963
65,329,2026-07-16 15:20:50,2026-07-16 15:23:16,2026-07-16 15:23:18,146.0,148.0,0,65000,3.1334769230769233,0.008115730512869845
66,92,2026-07-16 15:20:50,2026-07-16 15:23:16,2026-07-16 15:23:18,146.0,148.0,0,66000,3.1338787878787877,0.007713865711005408
67,90,2026-07-16 15:20:50,2026-07-16 15:23:15,2026-07-16 15:23:18,145.0,148.0,0,67000,3.1352835820895524,0.006309071500240737
68,91,2026-07-16 15:20:50,2026-07-16 15:23:16,2026-07-16 15:23:18,146.0,148.0,0,68000,3.1360588235294116,0.0055338300603815505
69,95,2026-07-16 15:20:50,2026-07-16 15:23:16,2026-07-16 15:23:18,146.0,148.0,0,69000,3.137101449275362,0.004491204314430952
70,94,2026-07-16 15:20:50,2026-07-16 15:23:16,2026-07-16 15:23:18,146.0,148.0,0,70000,3.1369714285714285,0.004621225018364594
71,96,2026-07-16 15:20:50,2026-07-16 15:23:16,2026-07-16 15:23:18,146.0,148.0,0,71000,3.1370140845070424,0.004578569082750672
72,97,2026-07-16 15:20:50,2026-07-16 15:23:16,2026-07-16 15:23:18,146.0,148.0,0,72000,3.1370555555555555,0.00453709803423763
73,396,2026-07-16 15:20:50,2026-07-16 15:23:16,2026-07-16 15:23:19,146.0,149.0,0,73000,3.1376986301369865,0.0038940234528066497
74,395,2026-07-16 15:20:50,2026-07-16 15:23:16,2026-07-16 15:23:19,146.0,149.0,0,74000,3.1383783783783783,0.0032142752114148188
75,425,2026-07-16 15:20:50,2026-07-16 15:23:16,2026-07-16 15:23:19,146.0,149.0,0,75000,3.1383466666666666,0.003245986923126498
76,391,2026-07-16 15:20:50,2026-07-16 15:23:16,2026-07-16 15:23:19,146.0,149.0,0,76000,3.1393684210526316,0.00222423253716153
77,108,2026-07-16 15:20:50,2026-07-16 15:23:16,2026-07-16 15:23:19,146.0,149.0,0,77000,3.138961038961039,0.002631614628754164
78,109,2026-07-16 15:20:50,2026-07-16 15:23:16,2026-07-16 15:23:19,146.0,149.0,0,78000,3.1394871794871797,0.002105474102613414
79,114,2026-07-16 15:20:50,2026-07-16 15:23:16,2026-07-16 15:23:19,146.0,149.0,0,79000,3.1389367088607596,0.0026559447290335214
80,100,2026-07-16 15:20:50,2026-07-16 15:23:16,2026-07-16 15:23:19,146.0,149.0,0,80000,3.13875,0.002842653589793187
81,116,2026-07-16 15:20:50,2026-07-16 15:23:16,2026-07-16 15:23:19,146.0,149.0,0,81000,3.1392592592592594,0.0023333943305337
82,113,2026-07-16 15:20:50,2026-07-16 15:23:16,2026-07-16 15:23:19,146.0,149.0,0,82000,3.139560975609756,0.0020316779800371165
83,107,2026-07-16 15:20:50,2026-07-16 15:23:16,2026-07-16 15:23:19,146.0,149.0,0,83000,3.1403855421686746,0.0012071114211185119
84,106,2026-07-16 15:20:50,2026-07-16 15:23:16,2026-07-16 15:23:19,146.0,149.0,0,84000,3.1398571428571427,0.001735510732650436
85,112,2026-07-16 15:20:50,2026-07-16 15:23:16,2026-07-16 15:23:19,146.0,149.0,0,85000,3.1387764705882355,0.002816183001557615
86,110,2026-07-16 15:20:50,2026-07-16 15:23:16,2026-07-16 15:23:19,146.0,149.0,0,86000,3.1392093023255816,0.0023833512642115195
87,111,2026-07-16 15:20:50,2026-07-16 15:23:16,2026-07-16 15:23:19,146.0,149.0,0,87000,3.1387586206896554,0.0028340329001377285
88,105,2026-07-16 15:20:50,2026-07-16 15:23:16,2026-07-16 15:23:19,146.0,149.0,0,88000,3.1387727272727273,0.002819926317065846
89,389,2026-07-16 15:20:50,2026-07-16 15:23:16,2026-07-16 15:23:19,146.0,149.0,0,89000,3.1387865168539326,0.0028061367358604983
90,414,2026-07-16 15:20:50,2026-07-16 15:23:16,2026-07-16 15:23:19,146.0,149.0,0,90000,3.1378222222222223,0.0037704313675708256
91,402,2026-07-16 15:20:50,2026-07-16 15:23:16,2026-07-16 15:23:19,146.0,149.0,0,91000,3.137714285714286,0.003878367875507216
92,433,2026-07-16 15:20:50,2026-07-16 15:23:17,2026-07-16 15:23:20,147.0,150.0,0,92000,3.1382608695652174,0.003331784024575679
93,432,2026-07-16 15:20:50,2026-07-16 15:23:17,2026-07-16 15:23:20,147.0,150.0,0,93000,3.1379784946236557,0.0036141589661373708
94,435,2026-07-16 15:20:50,2026-07-16 15:23:17,2026-07-16 15:23:20,147.0,150.0,0,94000,3.137872340425532,0.0037203131642611353
95,436,2026-07-16 15:20:50,2026-07-16 15:23:17,2026-07-16 15:23:20,147.0,150.0,0,95000,3.138484210526316,0.0031084430634771287
96,437,2026-07-16 15:20:50,2026-07-16 15:23:17,2026-07-16 15:23:20,147.0,150.0,0,96000,3.1380833333333333,0.0035093202564597803
97,120,2026-07-16 15:20:50,2026-07-16 15:23:17,2026-07-16 15:23:20,147.0,150.0,0,97000,3.138226804123711,0.0033658494660819827
98,121,2026-07-16 15:20:50,2026-07-16 15:23:17,2026-07-16 15:23:20,147.0,150.0,0,98000,3.138326530612245,0.003266122977548136
99,38,2026-07-16 15:20:50,2026-07-16 15:23:17,2026-07-16 15:23:20,147.0,150.0,0,99000,3.1383030303030304,0.003289623286762744
100,122,2026-07-16 15:20:50,2026-07-16 15:23:17,2026-07-16 15:23:20,147.0,150.0,0,100000,3.13844,0.0031526535897929975
101,442,2026-07-16 15:20:50,2026-07-16 15:23:17,2026-07-16 15:23:20,147.0,150.0,0,101000,3.13770297029703,0.0038896832927632907
102,441,2026-07-16 15:20:50,2026-07-16 15:23:17,2026-07-16 15:23:20,147.0,150.0,0,102000,3.1374901960784314,0.0041024575113617345
103,119,2026-07-16 15:20:50,2026-07-16 15:23:17,2026-07-16 15:23:20,147.0,150.0,0,103000,3.1382135922330097,0.0033790613567834527
104,125,2026-07-16 15:20:50,2026-07-16 15:23:17,2026-07-16 15:23:20,147.0,150.0,0,104000,3.1384230769230768,0.003169576666716356
105,124,2026-07-16 15:20:50,2026-07-16 15:23:17,2026-07-16 15:23:20,147.0,150.0,0,105000,3.1377904761904762,0.003802177399316875
106,118,2026-07-16 15:20:50,2026-07-16 15:23:17,2026-07-16 15:23:20,147.0,150.0,0,106000,3.138188679245283,0.003403974344510008
107,117,2026-07-16 15:20:50,2026-07-16 15:23:17,2026-07-16 15:23:20,147.0,150.0,0,107000,3.1379065420560748,0.0036861115337183392
108,93,2026-07-16 15:20:50,2026-07-16 15:23:17,2026-07-16 15:23:20,147.0,150.0,0,108000,3.136925925925926,0.004666727663867221
109,52,2026-07-16 15:20:50,2026-07-16 15:23:17,2026-07-16 15:23:20,147.0,150.0,0,109000,3.1365871559633027,0.005005497626490385
110,438,2026-07-16 15:20:50,2026-07-16 15:23:17,2026-07-16 15:23:20,147.0,150.0,0,110000,3.1370545454545455,0.004538108135247576
111,82,2026-07-16 15:20:50,2026-07-16 15:23:17,2026-07-16 15:23:20,147.0,150.0,0,111000,3.1376936936936937,0.003898959896099452
112,490,2026-07-16 15:20:50,2026-07-16 15:23:18,2026-07-16 15:23:21,148.0,151.0,0,112000,3.1375,0.004092653589792938
113,123,2026-07-16 15:20:50,2026-07-16 15:23:18,2026-07-16 15:23:21,148.0,151.0,0,113000,3.137840707964602,0.003751945625191322
114,132,2026-07-16 15:20:50,2026-07-16 15:23:18,2026-07-16 15:23:21,148.0,151.0,0,114000,3.138280701754386,0.003311951835407001
115,126,2026-07-16 15:20:50,2026-07-16 15:23:18,2026-07-16 15:23:21,148.0,151.0,0,115000,3.138295652173913,0.0032970014158801852
116,127,2026-07-16 15:20:50,2026-07-16 15:23:18,2026-07-16 15:23:21,148.0,151.0,0,116000,3.138034482758621,0.0035581708311722693
117,33,2026-07-16 15:20:50,2026-07-16 15:23:17,2026-07-16 15:23:21,147.0,151.0,0,117000,3.139008547008547,0.0025841065812461927
118,26,2026-07-16 15:20:50,2026-07-16 15:23:17,2026-07-16 15:23:21,147.0,151.0,0,118000,3.1389830508474574,0.0026096027423356816
119,24,2026-07-16 15:20:50,2026-07-16 15:23:17,2026-07-16 15:23:21,147.0,151.0,0,119000,3.1389243697478992,0.0026682838418938815
120,19,2026-07-16 15:20:50,2026-07-16 15:23:17,2026-07-16 15:23:21,147.0,151.0,0,120000,3.1399333333333335,0.001659320256459651
121,467,2026-07-16 15:20:50,2026-07-16 15:23:17,2026-07-16 15:23:21,147.0,151.0,0,121000,3.140892561983471,0.0007000916063222284
122,489,2026-07-16 15:20:50,2026-07-16 15:23:18,2026-07-16 15:23:21,148.0,151.0,0,122000,3.14055737704918,0.0010352765406129727
123,51,2026-07-16 15:20:50,2026-07-16 15:23:17,2026-07-16 15:23:21,147.0,151.0,0,123000,3.14,0.0015926535897929917
124,47,2026-07-16 15:20:50,2026-07-16 15:23:17,2026-07-16 15:23:21,147.0,151.0,0,124000,3.1397096774193547,0.0018829761704384218
125,85,2026-07-16 15:20:50,2026-07-16 15:23:17,2026-07-16 15:23:21,147.0,151.0,0,125000,3.13952,0.0020726535897930276
126,42,2026-07-16 15:20:50,2026-07-16 15:23:17,2026-07-16 15:23:21,147.0,151.0,0,126000,3.140031746031746,0.0015609075580469423
127,56,2026-07-16 15:20:50,2026-07-16 15:23:17,2026-07-16 15:23:21,147.0,151.0,0,127000,3.1397165354330707,0.001876118156722395
128,43,2026-07-16 15:20:50,2026-07-16 15:23:17,2026-07-16 15:23:21,147.0,151.0,0,128000,3.139125,0.002467653589793173
129,493,2026-07-16 15:20:50,2026-07-16 15:23:18,2026-07-16 15:23:22,148.0,152.0,0,129000,3.1386976744186046,0.0028949791711885275
130,135,2026-07-16 15:20:50,2026-07-16 15:23:18,2026-07-16 15:23:22,148.0,152.0,0,130000,3.1387384615384617,0.0028541920513314167
131,492,2026-07-16 15:20:50,2026-07-16 15:23:18,2026-07-16 15:23:22,148.0,152.0,0,131000,3.1389312977099237,0.002661355879869376
132,136,2026-07-16 15:20:50,2026-07-16 15:23:18,2026-07-16 15:23:22,148.0,152.0,0,132000,3.1385151515151515,0.003077502074641636
133,133,2026-07-16 15:20:50,2026-07-16 15:23:18,2026-07-16 15:23:22,148.0,152.0,0,133000,3.1384661654135337,0.003126488176259379
134,496,2026-07-16 15:20:50,2026-07-16 15:23:18,2026-07-16 15:23:22,148.0,152.0,0,134000,3.1382089552238805,0.0033836983659125686
135,499,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:22,149.0,152.0,0,135000,3.1380444444444446,0.00354820914534848
136,500,2026-07-16 15:20:50,2026-07-16 15:23:18,2026-07-16 15:23:22,148.0,152.0,0,136000,3.1379117647058825,0.0036808888839106046
137,59,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:23,149.0,153.0,0,137000,3.137985401459854,0.003607252129939287
138,140,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:23,149.0,153.0,0,138000,3.138434782608696,0.0031578709810973216
139,89,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:23,149.0,153.0,0,139000,3.138359712230216,0.0032329413595770795
140,134,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:23,149.0,153.0,0,140000,3.138514285714286,0.003078367875507304
141,495,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:23,149.0,153.0,0,141000,3.1384964539007094,0.0030961996890837007
142,494,2026-07-16 15:20:50,2026-07-16 15:23:18,2026-07-16 15:23:23,148.0,153.0,0,142000,3.139070422535211,0.002522231054582047
143,131,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:23,149.0,153.0,0,143000,3.139804195804196,0.0017884577855973305
144,130,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:23,149.0,153.0,0,144000,3.14,0.0015926535897929917
145,27,2026-07-16 15:20:50,2026-07-16 15:23:17,2026-07-16 15:23:23,147.0,153.0,0,145000,3.139255172413793,0.002337481176000189
146,502,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:23,149.0,153.0,0,146000,3.1395342465753426,0.0020584070144504807
147,138,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:23,149.0,153.0,0,147000,3.1392108843537416,0.0023817692360514897
148,139,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:23,149.0,153.0,0,148000,3.139108108108108,0.0024845454816850854
149,81,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:23,149.0,153.0,0,149000,3.1395973154362418,0.0019953381535513515
150,429,2026-07-16 15:20:50,2026-07-16 15:23:17,2026-07-16 15:23:23,147.0,153.0,0,150000,3.13944,0.0021526535897931076
151,83,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:23,149.0,153.0,0,151000,3.1390993377483443,0.002493315841448851
152,181,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:24,149.0,154.0,0,152000,3.138736842105263,0.0028558114845300686
153,142,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:24,149.0,154.0,0,153000,3.139607843137255,0.001984810452538177
154,141,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:24,149.0,154.0,0,154000,3.1397142857142857,0.0018783678755074362
155,153,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:24,149.0,154.0,0,155000,3.139974193548387,0.001618460041405978
156,518,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:24,149.0,154.0,0,156000,3.1403846153846153,0.001208038205177786
157,137,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:24,149.0,154.0,0,157000,3.139923566878981,0.0016690867108120067
158,39,2026-07-16 15:20:50,2026-07-16 15:23:17,2026-07-16 15:23:24,147.0,154.0,0,158000,3.1394430379746834,0.0021496156151097345
159,526,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:24,149.0,154.0,0,159000,3.138943396226415,0.002649257363378066
160,534,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:24,149.0,154.0,0,160000,3.139425,0.002167653589792984
161,497,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:24,149.0,154.0,0,161000,3.139975155279503,0.0016174983102898999
162,129,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:24,149.0,154.0,0,162000,3.139604938271605,0.001987715318187977
163,507,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:24,149.0,154.0,0,163000,3.1400245398773006,0.001568113712492547
164,501,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:24,149.0,154.0,0,164000,3.140073170731707,0.0015194828580860076
165,87,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:24,149.0,154.0,0,165000,3.1403636363636362,0.00122901722615687
166,161,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:24,149.0,154.0,0,166000,3.1398072289156627,0.0017854246741304536
167,149,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:24,149.0,154.0,0,167000,3.139017964071856,0.0025746895179370455
168,53,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:24,149.0,154.0,0,168000,3.1385238095238095,0.0030688440659836225
169,159,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:24,149.0,154.0,0,169000,3.138508875739645,0.0030837778501480173
170,128,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:25,149.0,155.0,0,170000,3.1389411764705883,0.0026514771192047704
171,46,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:25,149.0,155.0,0,171000,3.138877192982456,0.0027154606073369614
172,54,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:25,149.0,155.0,0,172000,3.139139534883721,0.0024531187060721216
173,154,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:26,149.0,156.0,0,173000,3.1390520231213874,0.0025406304684056913
174,183,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:26,149.0,156.0,0,174000,3.138919540229885,0.0026731133599082746
175,182,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:26,149.0,156.0,0,175000,3.1387885714285715,0.0028040821612216327
176,34,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:26,149.0,156.0,0,176000,3.1379545454545457,0.003638108135247453
177,84,2026-07-16 15:20:50,2026-07-16 15:23:17,2026-07-16 15:23:26,147.0,156.0,0,177000,3.1380112994350284,0.003581354154764682
178,164,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:26,149.0,156.0,0,178000,3.1380898876404495,0.0035027659493436225
179,155,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:27,149.0,157.0,0,179000,3.1380782122905027,0.0035144412992904606
180,175,2026-07-16 15:20:50,2026-07-16 15:23:19,2026-07-16 15:23:27,149.0,157.0,0,180000,3.1381111111111113,0.0034815424786818205
181,192,2026-07-16 15:20:50,2026-07-16 15:23:20,2026-07-16 15:23:28,150.0,158.0,0,181000,3.137878453038674,0.003714200551119262
182,186,2026-07-16 15:20:50,2026-07-16 15:23:20,2026-07-16 15:23:28,150.0,158.0,0,182000,3.138065934065934,0.0035267195238590787
183,187,2026-07-16 15:20:50,2026-07-16 15:23:20,2026-07-16 15:23:28,150.0,158.0,0,183000,3.137814207650273,0.0037784459395200365
184,185,2026-07-16 15:20:50,2026-07-16 15:23:20,2026-07-16 15:23:28,150.0,158.0,0,184000,3.1372173913043477,0.00437526228544538
185,191,2026-07-16 15:20:50,2026-07-16 15:23:20,2026-07-16 15:23:28,150.0,158.0,0,185000,3.1375351351351353,0.004057518454657849
186,60,2026-07-16 15:20:50,2026-07-16 15:23:20,2026-07-16 15:23:28,150.0,158.0,0,186000,3.137462365591398,0.004130287998395321
187,184,2026-07-16 15:20:50,2026-07-16 15:23:20,2026-07-16 15:23:28,150.0,158.0,0,187000,3.137197860962567,0.004394792627226085
188,176,2026-07-16 15:20:50,2026-07-16 15:23:20,2026-07-16 15:23:28,150.0,158.0,0,188000,3.137042553191489,0.004550100398303947
