j,job_id,submit_time,execute_time,timestamp,queue_wait_s,turnaround_s,memory_usage_mb,N,pi_est,error
47,56,2026-07-21 09:14:25,2026-07-21 09:19:17,2026-07-21 09:19:20,292.0,295.0,0,47000,3.134723404255319,0.00686924933447397
48,55,2026-07-21 09:14:25,2026-07-21 09:19:17,2026-07-21 09:19:20,292.0,295.0,0,48000,3.1345833333333335,0.007009320256459617
49,69,2026-07-21 09:14:25,2026-07-21 09:19:18,2026-07-21 09:19:20,293.0,295.0,0,49000,3.1347755102040815,0.006817143385711599
50,68,2026-07-21 09:14:25,2026-07-21 09:19:18,2026-07-21 09:19:20,293.0,295.0,0,50000,3.13392,0.007672653589793299
51,70,2026-07-21 09:14:25,2026-07-21 09:19:18,2026-07-21 09:19:21,293.0,296.0,0,51000,3.1336470588235295,0.007945594766263664
52,579,2026-07-21 09:14:25,2026-07-21 09:19:18,2026-07-21 09:19:21,293.0,296.0,0,52000,3.133769230769231,0.007823422820562254
53,76,2026-07-21 09:14:25,2026-07-21 09:19:18,2026-07-21 09:19:21,293.0,296.0,0,53000,3.1347169811320756,0.006875672457717474
54,89,2026-07-21 09:14:25,2026-07-21 09:19:19,2026-07-21 09:19:21,294.0,296.0,0,54000,3.135407407407407,0.006185246182385917
55,75,2026-07-21 09:14:25,2026-07-21 09:19:18,2026-07-21 09:19:21,293.0,296.0,0,55000,3.1368,0.004792653589793083
56,527,2026-07-21 09:14:25,2026-07-21 09:19:18,2026-07-21 09:19:21,293.0,296.0,0,56000,3.136214285714286,0.005378367875507273
57,673,2026-07-21 09:14:25,2026-07-21 09:19:19,2026-07-21 09:19:21,294.0,296.0,0,57000,3.1371228070175436,0.00446984657224947
58,672,2026-07-21 09:14:25,2026-07-21 09:19:19,2026-07-21 09:19:21,294.0,296.0,0,58000,3.1380689655172413,0.003523688072551767
59,78,2026-07-21 09:14:25,2026-07-21 09:19:18,2026-07-21 09:19:21,293.0,296.0,0,59000,3.1364745762711865,0.005118077318606584
60,599,2026-07-21 09:14:25,2026-07-21 09:19:18,2026-07-21 09:19:21,293.0,296.0,0,60000,3.1373333333333333,0.004259320256459809
61,79,2026-07-21 09:14:25,2026-07-21 09:19:18,2026-07-21 09:19:21,293.0,296.0,0,61000,3.1371147540983606,0.004477899491432513
62,611,2026-07-21 09:14:25,2026-07-21 09:19:18,2026-07-21 09:19:21,293.0,296.0,0,62000,3.1378064516129034,0.003786201976889725
63,84,2026-07-21 09:14:25,2026-07-21 09:19:19,2026-07-21 09:19:21,294.0,296.0,0,63000,3.136952380952381,0.004640272637411957
64,80,2026-07-21 09:14:25,2026-07-21 09:19:19,2026-07-21 09:19:21,294.0,296.0,0,64000,3.1370625,0.004530153589793251
65,82,2026-07-21 09:14:25,2026-07-21 09:19:18,2026-07-21 09:19:21,293.0,296.0,0,65000,3.137353846153846,0.004238807435946956
66,628,2026-07-21 09:14:25,2026-07-21 09:19:18,2026-07-21 09:19:21,293.0,296.0,0,66000,3.136969696969697,0.0046229566200959304
67,98,2026-07-21 09:14:25,2026-07-21 09:19:19,2026-07-21 09:19:22,294.0,297.0,0,67000,3.1383880597014926,0.003204593888300522
68,732,2026-07-21 09:14:25,2026-07-21 09:19:19,2026-07-21 09:19:22,294.0,297.0,0,68000,3.139588235294118,0.0020044182956753254
69,15,2026-07-21 09:14:25,2026-07-21 09:19:19,2026-07-21 09:19:22,294.0,297.0,0,69000,3.139710144927536,0.001882508662256921
70,16,2026-07-21 09:14:25,2026-07-21 09:19:19,2026-07-21 09:19:22,294.0,297.0,0,70000,3.1405714285714286,0.0010212250183645466
71,100,2026-07-21 09:14:25,2026-07-21 09:19:19,2026-07-21 09:19:22,294.0,297.0,0,71000,3.14112676056338,0.0004658930264129779
72,93,2026-07-21 09:14:25,2026-07-21 09:19:19,2026-07-21 09:19:22,294.0,297.0,0,72000,3.1415555555555557,3.709803423745939e-05
73,87,2026-07-21 09:14:25,2026-07-21 09:19:19,2026-07-21 09:19:22,294.0,297.0,0,73000,3.142027397260274,0.00043474367048101925
74,91,2026-07-21 09:14:25,2026-07-21 09:19:19,2026-07-21 09:19:22,294.0,297.0,0,74000,3.1426486486486485,0.0010559950588553413
75,94,2026-07-21 09:14:25,2026-07-21 09:19:19,2026-07-21 09:19:22,294.0,297.0,0,75000,3.1423466666666666,0.0007540130768735054
76,96,2026-07-21 09:14:25,2026-07-21 09:19:19,2026-07-21 09:19:22,294.0,297.0,0,76000,3.142421052631579,0.0008283990417856657
77,83,2026-07-21 09:14:25,2026-07-21 09:19:19,2026-07-21 09:19:22,294.0,297.0,0,77000,3.1415584415584417,3.42120313514549e-05
78,97,2026-07-21 09:14:25,2026-07-21 09:19:19,2026-07-21 09:19:22,294.0,297.0,0,78000,3.1409230769230767,0.0006695766667164094
79,802,2026-07-21 09:14:25,2026-07-21 09:19:20,2026-07-21 09:19:23,295.0,298.0,0,79000,3.1405569620253164,0.0010356915644766929
80,803,2026-07-21 09:14:25,2026-07-21 09:19:20,2026-07-21 09:19:23,295.0,298.0,0,80000,3.141,0.0005926535897931018
81,829,2026-07-21 09:14:25,2026-07-21 09:19:20,2026-07-21 09:19:23,295.0,298.0,0,81000,3.14079012345679,0.000802530133003021
82,780,2026-07-21 09:14:25,2026-07-21 09:19:20,2026-07-21 09:19:23,295.0,298.0,0,82000,3.1405365853658536,0.0010560682239395547
83,768,2026-07-21 09:14:25,2026-07-21 09:19:20,2026-07-21 09:19:23,295.0,298.0,0,83000,3.1408192771084336,0.0007733764813595556
84,74,2026-07-21 09:14:25,2026-07-21 09:19:20,2026-07-21 09:19:23,295.0,298.0,0,84000,3.1421428571428573,0.0005502035530642324
85,60,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:23,296.0,298.0,0,85000,3.1424470588235294,0.0008544052337362551
86,61,2026-07-21 09:14:25,2026-07-21 09:19:20,2026-07-21 09:19:23,295.0,298.0,0,86000,3.1424186046511626,0.000825951061369512
87,849,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:23,296.0,298.0,0,87000,3.1423448275862067,0.0007521739964135854
88,109,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:23,296.0,298.0,0,88000,3.1433181818181817,0.001725528228388562
89,28,2026-07-21 09:14:25,2026-07-21 09:19:20,2026-07-21 09:19:23,295.0,298.0,0,89000,3.1439101123595505,0.002317458769757419
90,17,2026-07-21 09:14:25,2026-07-21 09:19:19,2026-07-21 09:19:23,294.0,298.0,0,90000,3.144,0.002407346410207012
91,27,2026-07-21 09:14:25,2026-07-21 09:19:20,2026-07-21 09:19:23,295.0,298.0,0,91000,3.1444395604395603,0.0028469068497671834
92,102,2026-07-21 09:14:25,2026-07-21 09:19:20,2026-07-21 09:19:23,295.0,298.0,0,92000,3.1446521739130433,0.0030595203232501866
93,18,2026-07-21 09:14:25,2026-07-21 09:19:20,2026-07-21 09:19:23,295.0,298.0,0,93000,3.1446451612903226,0.00305250770052945
94,31,2026-07-21 09:14:25,2026-07-21 09:19:20,2026-07-21 09:19:23,295.0,298.0,0,94000,3.144553191489362,0.002960537899568738
95,19,2026-07-21 09:14:25,2026-07-21 09:19:20,2026-07-21 09:19:23,295.0,298.0,0,95000,3.1457684210526318,0.004175767462838653
96,107,2026-07-21 09:14:25,2026-07-21 09:19:20,2026-07-21 09:19:23,295.0,298.0,0,96000,3.1456666666666666,0.004074013076873495
97,20,2026-07-21 09:14:25,2026-07-21 09:19:20,2026-07-21 09:19:23,295.0,298.0,0,97000,3.1464329896907217,0.0048403361009285994
98,104,2026-07-21 09:14:25,2026-07-21 09:19:20,2026-07-21 09:19:23,295.0,298.0,0,98000,3.1455510204081634,0.003958366818370251
99,110,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:23,296.0,298.0,0,99000,3.1462626262626263,0.0046699726728332
100,22,2026-07-21 09:14:25,2026-07-21 09:19:20,2026-07-21 09:19:23,295.0,298.0,0,100000,3.14628,0.00468734641020685
101,23,2026-07-21 09:14:25,2026-07-21 09:19:20,2026-07-21 09:19:23,295.0,298.0,0,101000,3.1463762376237625,0.00478358403396939
102,53,2026-07-21 09:14:25,2026-07-21 09:19:20,2026-07-21 09:19:23,295.0,298.0,0,102000,3.1461176470588237,0.004524993469030569
103,799,2026-07-21 09:14:25,2026-07-21 09:19:20,2026-07-21 09:19:23,295.0,298.0,0,103000,3.1467961165048544,0.005203462915061241
104,57,2026-07-21 09:14:25,2026-07-21 09:19:20,2026-07-21 09:19:23,295.0,298.0,0,104000,3.147153846153846,0.0055611925640528526
105,71,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:24,296.0,299.0,0,105000,3.1480761904761905,0.006483536886397356
106,66,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:24,296.0,299.0,0,106000,3.14788679245283,0.006294138863037091
107,72,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:24,296.0,299.0,0,107000,3.147214953271028,0.0056222996812347326
108,73,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:24,296.0,299.0,0,108000,3.146777777777778,0.00518512418798478
109,88,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:24,296.0,299.0,0,109000,3.147559633027523,0.005966979437729947
110,77,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:24,296.0,299.0,0,110000,3.1476363636363636,0.00604371004657045
111,62,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:24,296.0,299.0,0,111000,3.1475675675675676,0.005974913977774499
112,120,2026-07-21 09:14:25,2026-07-21 09:19:22,2026-07-21 09:19:24,297.0,299.0,0,112000,3.148107142857143,0.006514489267349877
113,874,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:24,296.0,299.0,0,113000,3.1484601769911507,0.006867523401357545
114,860,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:24,296.0,299.0,0,114000,3.148245614035088,0.006652960445294731
115,121,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:24,296.0,299.0,0,115000,3.1479304347826087,0.006337781192815584
116,123,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:24,296.0,299.0,0,116000,3.1487241379310347,0.007131484341241556
117,122,2026-07-21 09:14:25,2026-07-21 09:19:22,2026-07-21 09:19:24,297.0,299.0,0,117000,3.1494017094017095,0.007809055811916377
118,126,2026-07-21 09:14:25,2026-07-21 09:19:22,2026-07-21 09:19:24,297.0,299.0,0,118000,3.149457627118644,0.00786497352885096
119,29,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:24,296.0,299.0,0,119000,3.1490084033613446,0.007415749771551461
120,127,2026-07-21 09:14:25,2026-07-21 09:19:22,2026-07-21 09:19:24,297.0,299.0,0,120000,3.149,0.007407346410206905
121,119,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:24,296.0,299.0,0,121000,3.149090909090909,0.007498255501115825
122,125,2026-07-21 09:14:25,2026-07-21 09:19:22,2026-07-21 09:19:24,297.0,299.0,0,122000,3.148590163934426,0.006997510344632918
123,131,2026-07-21 09:14:25,2026-07-21 09:19:22,2026-07-21 09:19:24,297.0,299.0,0,123000,3.1478048780487806,0.006212224458987503
124,904,2026-07-21 09:14:25,2026-07-21 09:19:22,2026-07-21 09:19:24,297.0,299.0,0,124000,3.147516129032258,0.005923475442465076
125,859,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:24,296.0,299.0,0,125000,3.147232,0.0056393464102066915
126,124,2026-07-21 09:14:25,2026-07-21 09:19:22,2026-07-21 09:19:24,297.0,299.0,0,126000,3.147777777777778,0.00618512418798467
127,118,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:24,296.0,299.0,0,127000,3.1478740157480316,0.00628136215823849
128,129,2026-07-21 09:14:25,2026-07-21 09:19:22,2026-07-21 09:19:24,297.0,299.0,0,128000,3.1478125,0.006219846410207008
129,128,2026-07-21 09:14:25,2026-07-21 09:19:22,2026-07-21 09:19:24,297.0,299.0,0,129000,3.148217054263566,0.00662440067377279
130,114,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:24,296.0,299.0,0,130000,3.1477538461538463,0.006161192564053231
131,116,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:24,296.0,299.0,0,131000,3.1466870229007635,0.005094369310970404
132,894,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:24,296.0,299.0,0,132000,3.1473636363636364,0.005770982773843247
133,880,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:24,296.0,299.0,0,133000,3.146917293233083,0.005324639643289775
134,881,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:24,296.0,299.0,0,134000,3.1469850746268655,0.005392421037072381
135,895,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:24,296.0,299.0,0,135000,3.147348148148148,0.00575549455835489
136,117,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:24,296.0,299.0,0,136000,3.1479411764705882,0.006348522880795127
137,885,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:24,296.0,299.0,0,137000,3.147795620437956,0.006202966848162905
138,113,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:24,296.0,299.0,0,138000,3.1473333333333335,0.005740679743540422
139,112,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:24,296.0,299.0,0,139000,3.1478273381294963,0.006234684539703217
140,884,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:24,296.0,299.0,0,140000,3.1474,0.0058073464102070815
141,111,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:24,296.0,299.0,0,141000,3.147886524822695,0.006293871232901704
142,86,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:24,296.0,299.0,0,142000,3.1478028169014083,0.006210163311615169
143,90,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:24,296.0,299.0,0,143000,3.14758041958042,0.00598776599062667
144,52,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:24,296.0,299.0,0,144000,3.14725,0.005657346410206987
145,85,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:24,296.0,299.0,0,145000,3.1471724137931036,0.005579760203310524
146,81,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:24,296.0,299.0,0,146000,3.1472328767123288,0.005640223122535648
147,143,2026-07-21 09:14:25,2026-07-21 09:19:23,2026-07-21 09:19:25,298.0,300.0,0,147000,3.146721088435374,0.005128434845580898
148,156,2026-07-21 09:14:25,2026-07-21 09:19:23,2026-07-21 09:19:25,298.0,300.0,0,148000,3.147135135135135,0.005542481545341982
149,142,2026-07-21 09:14:25,2026-07-21 09:19:22,2026-07-21 09:19:25,297.0,300.0,0,149000,3.1474093959731544,0.005816742383361273
150,154,2026-07-21 09:14:25,2026-07-21 09:19:23,2026-07-21 09:19:25,298.0,300.0,0,150000,3.14712,0.0055273464102070236
151,140,2026-07-21 09:14:25,2026-07-21 09:19:22,2026-07-21 09:19:25,297.0,300.0,0,151000,3.1469139072847683,0.005321253694975159
152,169,2026-07-21 09:14:25,2026-07-21 09:19:23,2026-07-21 09:19:25,298.0,300.0,0,152000,3.1472105263157895,0.005617872725996342
153,141,2026-07-21 09:14:25,2026-07-21 09:19:23,2026-07-21 09:19:25,298.0,300.0,0,153000,3.1471372549019607,0.005544601312167607
154,155,2026-07-21 09:14:25,2026-07-21 09:19:23,2026-07-21 09:19:25,298.0,300.0,0,154000,3.1466233766233764,0.0050307230335833175
155,151,2026-07-21 09:14:25,2026-07-21 09:19:23,2026-07-21 09:19:25,298.0,300.0,0,155000,3.146941935483871,0.005349281894077684
156,145,2026-07-21 09:14:25,2026-07-21 09:19:23,2026-07-21 09:19:25,298.0,300.0,0,156000,3.146153846153846,0.004561192564052963
157,63,2026-07-21 09:14:25,2026-07-21 09:19:22,2026-07-21 09:19:25,297.0,300.0,0,157000,3.145936305732484,0.004343652142690946
158,144,2026-07-21 09:14:25,2026-07-21 09:19:23,2026-07-21 09:19:25,298.0,300.0,0,158000,3.146151898734177,0.004559245144383883
159,150,2026-07-21 09:14:25,2026-07-21 09:19:23,2026-07-21 09:19:25,298.0,300.0,0,159000,3.1463396226415092,0.004746969051716121
160,146,2026-07-21 09:14:25,2026-07-21 09:19:23,2026-07-21 09:19:25,298.0,300.0,0,160000,3.146075,0.004482346410207061
161,152,2026-07-21 09:14:25,2026-07-21 09:19:23,2026-07-21 09:19:25,298.0,300.0,0,161000,3.146086956521739,0.00449430293194597
162,153,2026-07-21 09:14:25,2026-07-21 09:19:23,2026-07-21 09:19:25,298.0,300.0,0,162000,3.145506172839506,0.003913519249712838
163,147,2026-07-21 09:14:25,2026-07-21 09:19:23,2026-07-21 09:19:25,298.0,300.0,0,163000,3.145546012269939,0.00395335868014568
164,134,2026-07-21 09:14:25,2026-07-21 09:19:22,2026-07-21 09:19:25,297.0,300.0,0,164000,3.145634146341463,0.004041492751670095
165,135,2026-07-21 09:14:25,2026-07-21 09:19:22,2026-07-21 09:19:25,297.0,300.0,0,165000,3.1456,0.004007346410206836
166,137,2026-07-21 09:14:25,2026-07-21 09:19:22,2026-07-21 09:19:25,297.0,300.0,0,166000,3.145421686746988,0.00382903315719485
167,916,2026-07-21 09:14:25,2026-07-21 09:19:22,2026-07-21 09:19:25,297.0,300.0,0,167000,3.1455329341317366,0.003940280541943508
168,917,2026-07-21 09:14:25,2026-07-21 09:19:22,2026-07-21 09:19:25,297.0,300.0,0,168000,3.146547619047619,0.004954965457825811
169,136,2026-07-21 09:14:25,2026-07-21 09:19:22,2026-07-21 09:19:25,297.0,300.0,0,169000,3.1464615384615384,0.004868884871745305
170,132,2026-07-21 09:14:25,2026-07-21 09:19:22,2026-07-21 09:19:25,297.0,300.0,0,170000,3.146094117647059,0.004501464057265814
171,913,2026-07-21 09:14:25,2026-07-21 09:19:22,2026-07-21 09:19:25,297.0,300.0,0,171000,3.1459181286549707,0.004325475065177553
172,906,2026-07-21 09:14:25,2026-07-21 09:19:22,2026-07-21 09:19:25,297.0,300.0,0,172000,3.145581395348837,0.003988741759044068
173,133,2026-07-21 09:14:25,2026-07-21 09:19:22,2026-07-21 09:19:25,297.0,300.0,0,173000,3.1451098265895956,0.003517172999802476
174,910,2026-07-21 09:14:25,2026-07-21 09:19:22,2026-07-21 09:19:25,297.0,300.0,0,174000,3.1447126436781607,0.003119990088367608
175,939,2026-07-21 09:14:25,2026-07-21 09:19:23,2026-07-21 09:19:25,298.0,300.0,0,175000,3.1445028571428573,0.00291020355306415
176,911,2026-07-21 09:14:25,2026-07-21 09:19:22,2026-07-21 09:19:25,297.0,300.0,0,176000,3.144931818181818,0.003339164592024879
177,130,2026-07-21 09:14:25,2026-07-21 09:19:22,2026-07-21 09:19:25,297.0,300.0,0,177000,3.144949152542373,0.003356498952579834
178,101,2026-07-21 09:14:25,2026-07-21 09:19:23,2026-07-21 09:19:25,298.0,300.0,0,178000,3.145123595505618,0.0035309419158249256
179,934,2026-07-21 09:14:25,2026-07-21 09:19:23,2026-07-21 09:19:25,298.0,300.0,0,179000,3.1454972067039106,0.003904553114117526
180,935,2026-07-21 09:14:25,2026-07-21 09:19:23,2026-07-21 09:19:25,298.0,300.0,0,180000,3.145488888888889,0.003896235299095885
181,936,2026-07-21 09:14:25,2026-07-21 09:19:23,2026-07-21 09:19:25,298.0,300.0,0,181000,3.1455911602209943,0.00399850663120116
182,138,2026-07-21 09:14:25,2026-07-21 09:19:22,2026-07-21 09:19:25,297.0,300.0,0,182000,3.145868131868132,0.004275478278338962
183,919,2026-07-21 09:14:25,2026-07-21 09:19:22,2026-07-21 09:19:25,297.0,300.0,0,183000,3.145398907103825,0.0038062535140319653
184,36,2026-07-21 09:14:25,2026-07-21 09:19:21,2026-07-21 09:19:25,296.0,300.0,0,184000,3.145739130434783,0.004146476844989699
185,930,2026-07-21 09:14:25,2026-07-21 09:19:23,2026-07-21 09:19:25,298.0,300.0,0,185000,3.1456864864864866,0.004093832896693517
186,139,2026-07-21 09:14:25,2026-07-21 09:19:22,2026-07-21 09:19:25,297.0,300.0,0,186000,3.145311827956989,0.003719174367196043
187,957,2026-07-21 09:14:25,2026-07-21 09:19:23,2026-07-21 09:19:25,298.0,300.0,0,187000,3.1456470588235295,0.004054405233736347
188,942,2026-07-21 09:14:25,2026-07-21 09:19:23,2026-07-21 09:19:25,298.0,300.0,0,188000,3.145978723404255,0.00438606981446199
189,175,2026-07-21 09:14:25,2026-07-21 09:19:23,2026-07-21 09:19:25,298.0,300.0,0,189000,3.146010582010582,0.004417928420788808
