j,job_id,submit_time,execute_time,timestamp,queue_wait_s,turnaround_s,memory_usage_mb,N,pi_est,error
15,14,2026-07-21 10:55:46,2026-07-21 10:56:15,2026-07-21 10:56:15,29.0,29.0,0,15000,3.130933333333333,0.010659320256459992
16,15,2026-07-21 10:55:46,2026-07-21 10:56:15,2026-07-21 10:56:15,29.0,29.0,0,16000,3.13375,0.00784265358979308
17,17,2026-07-21 10:55:46,2026-07-21 10:56:15,2026-07-21 10:56:15,29.0,29.0,0,17000,3.1362352941176472,0.005357359472145884
18,16,2026-07-21 10:55:46,2026-07-21 10:56:15,2026-07-21 10:56:15,29.0,29.0,0,18000,3.136222222222222,0.0053704313675710935
19,19,2026-07-21 10:55:46,2026-07-21 10:56:15,2026-07-21 10:56:16,29.0,30.0,0,19000,3.1309473684210527,0.010645285168740415
20,21,2026-07-21 10:55:46,2026-07-21 10:56:16,2026-07-21 10:56:16,30.0,30.0,0,20000,3.134,0.007592653589793219
21,27,2026-07-21 10:55:46,2026-07-21 10:56:17,2026-07-21 10:56:17,31.0,31.0,0,21000,3.135809523809524,0.005783129780269292
22,18,2026-07-21 10:55:46,2026-07-21 10:56:16,2026-07-21 10:56:17,30.0,31.0,0,22000,3.137272727272727,0.004319926317065903
23,24,2026-07-21 10:55:46,2026-07-21 10:56:16,2026-07-21 10:56:17,30.0,31.0,0,23000,3.137391304347826,0.004201349241967023
24,25,2026-07-21 10:55:46,2026-07-21 10:56:17,2026-07-21 10:56:17,31.0,31.0,0,24000,3.1373333333333333,0.004259320256459809
25,20,2026-07-21 10:55:46,2026-07-21 10:56:16,2026-07-21 10:56:17,30.0,31.0,0,25000,3.13568,0.005912653589793315
26,22,2026-07-21 10:55:46,2026-07-21 10:56:16,2026-07-21 10:56:17,30.0,31.0,0,26000,3.135692307692308,0.005900345897485337
27,23,2026-07-21 10:55:46,2026-07-21 10:56:16,2026-07-21 10:56:17,30.0,31.0,0,27000,3.131407407407407,0.01018524618238592
28,28,2026-07-21 10:55:46,2026-07-21 10:56:17,2026-07-21 10:56:18,31.0,32.0,0,28000,3.1332857142857145,0.008306939304078664
29,29,2026-07-21 10:55:46,2026-07-21 10:56:17,2026-07-21 10:56:18,31.0,32.0,0,29000,3.1351724137931036,0.006420239796689486
30,26,2026-07-21 10:55:46,2026-07-21 10:56:17,2026-07-21 10:56:18,31.0,32.0,0,30000,3.1374666666666666,0.00412598692312649
31,30,2026-07-21 10:55:46,2026-07-21 10:56:17,2026-07-21 10:56:18,31.0,32.0,0,31000,3.14,0.0015926535897929917
32,33,2026-07-21 10:55:46,2026-07-21 10:56:18,2026-07-21 10:56:19,32.0,33.0,0,32000,3.14175,0.00015734641020692663
33,32,2026-07-21 10:55:46,2026-07-21 10:56:18,2026-07-21 10:56:19,32.0,33.0,0,33000,3.1424242424242426,0.0008315888344494482
34,31,2026-07-21 10:55:46,2026-07-21 10:56:17,2026-07-21 10:56:19,31.0,33.0,0,34000,3.1445882352941177,0.002995581704324568
35,35,2026-07-21 10:55:46,2026-07-21 10:56:19,2026-07-21 10:56:19,33.0,33.0,0,35000,3.1472,0.0056073464102071036
36,34,2026-07-21 10:55:46,2026-07-21 10:56:18,2026-07-21 10:56:19,32.0,33.0,0,36000,3.147,0.0054073464102066815
37,36,2026-07-21 10:55:46,2026-07-21 10:56:19,2026-07-21 10:56:19,33.0,33.0,0,37000,3.1456216216216215,0.004028968031828395
38,38,2026-07-21 10:55:46,2026-07-21 10:56:19,2026-07-21 10:56:20,33.0,34.0,0,38000,3.146736842105263,0.0051441885154699385
39,37,2026-07-21 10:55:46,2026-07-21 10:56:19,2026-07-21 10:56:20,33.0,34.0,0,39000,3.148,0.0064073464102070155
40,40,2026-07-21 10:55:46,2026-07-21 10:56:19,2026-07-21 10:56:20,33.0,34.0,0,40000,3.1497,0.00810734641020705
41,48,2026-07-21 10:55:46,2026-07-21 10:56:21,2026-07-21 10:56:21,35.0,35.0,0,41000,3.148878048780488,0.007285395190694821
42,49,2026-07-21 10:55:46,2026-07-21 10:56:21,2026-07-21 10:56:21,35.0,35.0,0,42000,3.149238095238095,0.007645441648302054
43,39,2026-07-21 10:55:46,2026-07-21 10:56:20,2026-07-21 10:56:21,34.0,35.0,0,43000,3.1489302325581394,0.007337578968346303
44,44,2026-07-21 10:55:46,2026-07-21 10:56:20,2026-07-21 10:56:21,34.0,35.0,0,44000,3.1492727272727272,0.007680073682934108
45,45,2026-07-21 10:55:46,2026-07-21 10:56:20,2026-07-21 10:56:21,34.0,35.0,0,45000,3.1496,0.00800734641020684
46,51,2026-07-21 10:55:46,2026-07-21 10:56:21,2026-07-21 10:56:21,35.0,35.0,0,46000,3.1487826086956523,0.00718995510585918
47,47,2026-07-21 10:55:46,2026-07-21 10:56:21,2026-07-21 10:56:21,35.0,35.0,0,47000,3.150468085106383,0.00887543151658976
48,46,2026-07-21 10:55:46,2026-07-21 10:56:21,2026-07-21 10:56:21,35.0,35.0,0,48000,3.1500833333333333,0.00849067974354023
49,42,2026-07-21 10:55:46,2026-07-21 10:56:20,2026-07-21 10:56:21,34.0,35.0,0,49000,3.148734693877551,0.007142040287758
50,43,2026-07-21 10:55:46,2026-07-21 10:56:20,2026-07-21 10:56:21,34.0,35.0,0,50000,3.14808,0.0064873464102070955
51,41,2026-07-21 10:55:46,2026-07-21 10:56:20,2026-07-21 10:56:21,34.0,35.0,0,51000,3.149019607843137,0.007426954253344054
52,58,2026-07-21 10:55:46,2026-07-21 10:56:22,2026-07-21 10:56:22,36.0,36.0,0,52000,3.149,0.007407346410206905
53,50,2026-07-21 10:55:46,2026-07-21 10:56:21,2026-07-21 10:56:22,35.0,36.0,0,53000,3.1489811320754715,0.0073884784856783625
54,53,2026-07-21 10:55:46,2026-07-21 10:56:21,2026-07-21 10:56:22,35.0,36.0,0,54000,3.1489629629629627,0.007370309373169626
55,52,2026-07-21 10:55:46,2026-07-21 10:56:21,2026-07-21 10:56:22,35.0,36.0,0,55000,3.147927272727273,0.006334619137479791
56,56,2026-07-21 10:55:46,2026-07-21 10:56:22,2026-07-21 10:56:22,36.0,36.0,0,56000,3.1461428571428574,0.004550203553064236
57,57,2026-07-21 10:55:46,2026-07-21 10:56:22,2026-07-21 10:56:22,36.0,36.0,0,57000,3.1463859649122807,0.0047933113224876145
58,55,2026-07-21 10:55:46,2026-07-21 10:56:22,2026-07-21 10:56:22,36.0,36.0,0,58000,3.146413793103448,0.004821139513655037
59,54,2026-07-21 10:55:46,2026-07-21 10:56:22,2026-07-21 10:56:22,36.0,36.0,0,59000,3.1452203389830506,0.0036276853932575293
60,59,2026-07-21 10:55:46,2026-07-21 10:56:22,2026-07-21 10:56:23,36.0,37.0,0,60000,3.1454666666666666,0.003874013076873517
61,65,2026-07-21 10:55:46,2026-07-21 10:56:23,2026-07-21 10:56:23,37.0,37.0,0,61000,3.145049180327869,0.003456526738075727
62,64,2026-07-21 10:55:46,2026-07-21 10:56:23,2026-07-21 10:56:23,37.0,37.0,0,62000,3.144516129032258,0.0029234754424649623
63,66,2026-07-21 10:55:46,2026-07-21 10:56:23,2026-07-21 10:56:23,37.0,37.0,0,63000,3.1440634920634922,0.0024708384736991107
64,67,2026-07-21 10:55:46,2026-07-21 10:56:23,2026-07-21 10:56:23,37.0,37.0,0,64000,3.1448125,0.0032198464102068947
65,63,2026-07-21 10:55:46,2026-07-21 10:56:23,2026-07-21 10:56:23,37.0,37.0,0,65000,3.1456,0.004007346410206836
66,62,2026-07-21 10:55:46,2026-07-21 10:56:22,2026-07-21 10:56:23,36.0,37.0,0,66000,3.146181818181818,0.0045891645920250745
67,60,2026-07-21 10:55:46,2026-07-21 10:56:22,2026-07-21 10:56:23,36.0,37.0,0,67000,3.1463283582089554,0.004735704619162284
68,61,2026-07-21 10:55:46,2026-07-21 10:56:22,2026-07-21 10:56:23,36.0,37.0,0,68000,3.1455294117647057,0.003936758174912569
69,68,2026-07-21 10:55:46,2026-07-21 10:56:23,2026-07-21 10:56:23,37.0,37.0,0,69000,3.1464927536231886,0.004900100033395471
70,70,2026-07-21 10:55:46,2026-07-21 10:56:23,2026-07-21 10:56:24,37.0,38.0,0,70000,3.1476571428571427,0.006064489267349593
71,72,2026-07-21 10:55:46,2026-07-21 10:56:23,2026-07-21 10:56:24,37.0,38.0,0,71000,3.14743661971831,0.0058439661285167865
72,69,2026-07-21 10:55:46,2026-07-21 10:56:23,2026-07-21 10:56:24,37.0,38.0,0,72000,3.1481666666666666,0.006574013076873442
73,71,2026-07-21 10:55:46,2026-07-21 10:56:23,2026-07-21 10:56:25,37.0,39.0,0,73000,3.1492602739726028,0.007667620382809659
74,73,2026-07-21 10:55:46,2026-07-21 10:56:24,2026-07-21 10:56:25,38.0,39.0,0,74000,3.1502162162162164,0.008623562626423276
75,77,2026-07-21 10:55:46,2026-07-21 10:56:25,2026-07-21 10:56:25,39.0,39.0,0,75000,3.14976,0.008167346410207
76,76,2026-07-21 10:55:46,2026-07-21 10:56:25,2026-07-21 10:56:25,39.0,39.0,0,76000,3.1487368421052633,0.007144188515470162
77,74,2026-07-21 10:55:46,2026-07-21 10:56:25,2026-07-21 10:56:25,39.0,39.0,0,77000,3.1495064935064936,0.007913839916700471
78,75,2026-07-21 10:55:46,2026-07-21 10:56:25,2026-07-21 10:56:25,39.0,39.0,0,78000,3.1493333333333333,0.007740679743540202
79,78,2026-07-21 10:55:46,2026-07-21 10:56:25,2026-07-21 10:56:25,39.0,39.0,0,79000,3.148911392405063,0.0073187388152700095
80,79,2026-07-21 10:55:46,2026-07-21 10:56:25,2026-07-21 10:56:25,39.0,39.0,0,80000,3.1482,0.006607346410206993
81,80,2026-07-21 10:55:46,2026-07-21 10:56:25,2026-07-21 10:56:25,39.0,39.0,0,81000,3.1485925925925926,0.0069999390027994934
82,82,2026-07-21 10:55:46,2026-07-21 10:56:25,2026-07-21 10:56:25,39.0,39.0,0,82000,3.1497560975609757,0.008163443971182627
83,83,2026-07-21 10:55:46,2026-07-21 10:56:25,2026-07-21 10:56:25,39.0,39.0,0,83000,3.14944578313253,0.00785312954273687
84,88,2026-07-21 10:55:46,2026-07-21 10:56:26,2026-07-21 10:56:26,40.0,40.0,0,84000,3.1488095238095237,0.007216870219730609
85,87,2026-07-21 10:55:46,2026-07-21 10:56:26,2026-07-21 10:56:26,40.0,40.0,0,85000,3.149835294117647,0.00824264052785395
86,86,2026-07-21 10:55:46,2026-07-21 10:56:26,2026-07-21 10:56:26,40.0,40.0,0,86000,3.149627906976744,0.008035253386950991
87,84,2026-07-21 10:55:46,2026-07-21 10:56:25,2026-07-21 10:56:26,39.0,40.0,0,87000,3.150022988505747,0.008430334915953797
88,91,2026-07-21 10:55:46,2026-07-21 10:56:26,2026-07-21 10:56:26,40.0,40.0,0,88000,3.1504090909090907,0.008816437319297599
89,85,2026-07-21 10:55:46,2026-07-21 10:56:26,2026-07-21 10:56:26,40.0,40.0,0,89000,3.150696629213483,0.00910397562368992
90,81,2026-07-21 10:55:46,2026-07-21 10:56:25,2026-07-21 10:56:26,39.0,40.0,0,90000,3.1508,0.009207346410206707
91,98,2026-07-21 10:55:46,2026-07-21 10:56:27,2026-07-21 10:56:27,41.0,41.0,0,91000,3.1504175824175826,0.008824928827789513
92,89,2026-07-21 10:55:46,2026-07-21 10:56:26,2026-07-21 10:56:27,40.0,41.0,0,92000,3.1495652173913045,0.007972563801511345
93,101,2026-07-21 10:55:46,2026-07-21 10:56:27,2026-07-21 10:56:27,41.0,41.0,0,93000,3.1488172043010754,0.007224550711282252
94,100,2026-07-21 10:55:46,2026-07-21 10:56:27,2026-07-21 10:56:27,41.0,41.0,0,94000,3.14731914893617,0.005726495346376925
95,93,2026-07-21 10:55:46,2026-07-21 10:56:26,2026-07-21 10:56:27,40.0,41.0,0,95000,3.147536842105263,0.00594418851546985
96,92,2026-07-21 10:55:46,2026-07-21 10:56:26,2026-07-21 10:56:27,40.0,41.0,0,96000,3.14775,0.00615734641020671
97,90,2026-07-21 10:55:46,2026-07-21 10:56:26,2026-07-21 10:56:27,40.0,41.0,0,97000,3.14680412371134,0.0052114701215471015
98,95,2026-07-21 10:55:46,2026-07-21 10:56:27,2026-07-21 10:56:27,41.0,41.0,0,98000,3.1462448979591837,0.004652244369390601
99,94,2026-07-21 10:55:46,2026-07-21 10:56:27,2026-07-21 10:56:27,41.0,41.0,0,99000,3.1467070707070706,0.005114417117277448
100,96,2026-07-21 10:55:46,2026-07-21 10:56:27,2026-07-21 10:56:27,41.0,41.0,0,100000,3.1464,0.004807346410206748
101,97,2026-07-21 10:55:46,2026-07-21 10:56:27,2026-07-21 10:56:27,41.0,41.0,0,101000,3.1474059405940595,0.005813287004266421
102,99,2026-07-21 10:55:46,2026-07-21 10:56:27,2026-07-21 10:56:28,41.0,42.0,0,102000,3.1479607843137254,0.006368130723932275
103,108,2026-07-21 10:55:46,2026-07-21 10:56:28,2026-07-21 10:56:28,42.0,42.0,0,103000,3.148504854368932,0.0069122007791388995
104,102,2026-07-21 10:55:46,2026-07-21 10:56:27,2026-07-21 10:56:28,41.0,42.0,0,104000,3.1486923076923077,0.007099654102514563
105,103,2026-07-21 10:55:46,2026-07-21 10:56:27,2026-07-21 10:56:28,41.0,42.0,0,105000,3.148685714285714,0.007093060695920972
106,107,2026-07-21 10:55:46,2026-07-21 10:56:28,2026-07-21 10:56:28,42.0,42.0,0,106000,3.149358490566038,0.007765836976244778
107,106,2026-07-21 10:55:46,2026-07-21 10:56:28,2026-07-21 10:56:28,42.0,42.0,0,107000,3.1494579439252335,0.007865290335440367
108,112,2026-07-21 10:55:46,2026-07-21 10:56:28,2026-07-21 10:56:28,42.0,42.0,0,108000,3.1497777777777776,0.00818512418798445
109,104,2026-07-21 10:55:46,2026-07-21 10:56:28,2026-07-21 10:56:28,42.0,42.0,0,109000,3.149688073394495,0.008095419804702075
110,110,2026-07-21 10:55:46,2026-07-21 10:56:28,2026-07-21 10:56:28,42.0,42.0,0,110000,3.1497454545454544,0.008152800955661288
111,111,2026-07-21 10:55:46,2026-07-21 10:56:28,2026-07-21 10:56:28,42.0,42.0,0,111000,3.1497297297297298,0.008137076139936639
112,105,2026-07-21 10:55:46,2026-07-21 10:56:28,2026-07-21 10:56:28,42.0,42.0,0,112000,3.149892857142857,0.008300203553063934
113,109,2026-07-21 10:55:46,2026-07-21 10:56:28,2026-07-21 10:56:29,42.0,43.0,0,113000,3.1496637168141595,0.008071063224366348
114,119,2026-07-21 10:55:46,2026-07-21 10:56:29,2026-07-21 10:56:29,43.0,43.0,0,114000,3.149543859649123,0.007951206059329863
115,115,2026-07-21 10:55:46,2026-07-21 10:56:29,2026-07-21 10:56:29,43.0,43.0,0,115000,3.1488,0.007207346410206927
116,114,2026-07-21 10:55:46,2026-07-21 10:56:28,2026-07-21 10:56:29,42.0,43.0,0,116000,3.1493103448275863,0.0077176912377932005
117,116,2026-07-21 10:55:46,2026-07-21 10:56:28,2026-07-21 10:56:29,42.0,43.0,0,117000,3.149264957264957,0.007672303675164027
118,117,2026-07-21 10:55:46,2026-07-21 10:56:29,2026-07-21 10:56:29,43.0,43.0,0,118000,3.148949152542373,0.0073564989525798374
119,113,2026-07-21 10:55:46,2026-07-21 10:56:28,2026-07-21 10:56:29,42.0,43.0,0,119000,3.148638655462185,0.007046001872391905
120,120,2026-07-21 10:55:46,2026-07-21 10:56:29,2026-07-21 10:56:30,43.0,44.0,0,120000,3.1489,0.007307346410206694
121,121,2026-07-21 10:55:46,2026-07-21 10:56:29,2026-07-21 10:56:30,43.0,44.0,0,121000,3.1497190082644626,0.00812635467466949
122,123,2026-07-21 10:55:46,2026-07-21 10:56:30,2026-07-21 10:56:30,44.0,44.0,0,122000,3.1495737704918034,0.00798111690201031
123,122,2026-07-21 10:55:46,2026-07-21 10:56:29,2026-07-21 10:56:30,43.0,44.0,0,123000,3.149983739837398,0.008391086247605095
124,126,2026-07-21 10:55:46,2026-07-21 10:56:30,2026-07-21 10:56:30,44.0,44.0,0,124000,3.1496451612903225,0.008052507700529343
125,127,2026-07-21 10:55:46,2026-07-21 10:56:30,2026-07-21 10:56:30,44.0,44.0,0,125000,3.148864,0.007271346410206991
126,125,2026-07-21 10:55:46,2026-07-21 10:56:30,2026-07-21 10:56:30,44.0,44.0,0,126000,3.149079365079365,0.007486711489571807
127,131,2026-07-21 10:55:46,2026-07-21 10:56:30,2026-07-21 10:56:30,44.0,44.0,0,127000,3.1496377952755905,0.008045141685797397
128,124,2026-07-21 10:55:46,2026-07-21 10:56:30,2026-07-21 10:56:30,44.0,44.0,0,128000,3.15021875,0.008626096410206952
129,118,2026-07-21 10:55:46,2026-07-21 10:56:29,2026-07-21 10:56:30,43.0,44.0,0,129000,3.1501705426356588,0.00857788904586565
130,129,2026-07-21 10:55:46,2026-07-21 10:56:30,2026-07-21 10:56:30,44.0,44.0,0,130000,3.1498769230769232,0.008284269487130125
131,134,2026-07-21 10:55:46,2026-07-21 10:56:30,2026-07-21 10:56:31,44.0,45.0,0,131000,3.1492519083969466,0.007659254807153459
132,135,2026-07-21 10:55:46,2026-07-21 10:56:31,2026-07-21 10:56:31,45.0,45.0,0,132000,3.149,0.007407346410206905
133,132,2026-07-21 10:55:46,2026-07-21 10:56:30,2026-07-21 10:56:31,44.0,45.0,0,133000,3.1490827067669174,0.007490053177124256
134,133,2026-07-21 10:55:46,2026-07-21 10:56:31,2026-07-21 10:56:31,45.0,45.0,0,134000,3.1483880597014924,0.006795406111699265
135,130,2026-07-21 10:55:46,2026-07-21 10:56:30,2026-07-21 10:56:31,44.0,45.0,0,135000,3.1486814814814816,0.0070888278916885206
136,128,2026-07-21 10:55:46,2026-07-21 10:56:30,2026-07-21 10:56:31,44.0,45.0,0,136000,3.148705882352941,0.007113228763147905
137,143,2026-07-21 10:55:46,2026-07-21 10:56:32,2026-07-21 10:56:32,46.0,46.0,0,137000,3.1483211678832115,0.006728514293418364
138,142,2026-07-21 10:55:46,2026-07-21 10:56:32,2026-07-21 10:56:32,46.0,46.0,0,138000,3.14768115942029,0.006088505830496693
139,140,2026-07-21 10:55:46,2026-07-21 10:56:32,2026-07-21 10:56:32,46.0,46.0,0,139000,3.147107913669065,0.005515260079271833
140,141,2026-07-21 10:55:46,2026-07-21 10:56:32,2026-07-21 10:56:32,46.0,46.0,0,140000,3.1468,0.0052073464102067035
141,145,2026-07-21 10:55:46,2026-07-21 10:56:32,2026-07-21 10:56:32,46.0,46.0,0,141000,3.1465815602836877,0.004988906693894624
142,144,2026-07-21 10:55:46,2026-07-21 10:56:32,2026-07-21 10:56:32,46.0,46.0,0,142000,3.1472112676056336,0.005618614015840517
143,137,2026-07-21 10:55:46,2026-07-21 10:56:31,2026-07-21 10:56:32,45.0,46.0,0,143000,3.1475244755244756,0.005931821934682446
144,136,2026-07-21 10:55:46,2026-07-21 10:56:31,2026-07-21 10:56:32,45.0,46.0,0,144000,3.147666666666667,0.006074013076873719
145,138,2026-07-21 10:55:46,2026-07-21 10:56:31,2026-07-21 10:56:32,45.0,46.0,0,145000,3.147751724137931,0.006159070548137802
146,139,2026-07-21 10:55:46,2026-07-21 10:56:31,2026-07-21 10:56:32,45.0,46.0,0,146000,3.1474794520547946,0.005886798465001508
147,154,2026-07-21 10:55:46,2026-07-21 10:56:33,2026-07-21 10:56:33,47.0,47.0,0,147000,3.1474285714285712,0.005835917838778126
148,151,2026-07-21 10:55:46,2026-07-21 10:56:33,2026-07-21 10:56:33,47.0,47.0,0,148000,3.1475405405405406,0.0059478869507474386
149,150,2026-07-21 10:55:46,2026-07-21 10:56:32,2026-07-21 10:56:33,46.0,47.0,0,149000,3.1478926174496644,0.006299963859871305
150,146,2026-07-21 10:55:46,2026-07-21 10:56:32,2026-07-21 10:56:33,46.0,47.0,0,150000,3.1475466666666665,0.005954013076873377
151,152,2026-07-21 10:55:46,2026-07-21 10:56:33,2026-07-21 10:56:33,47.0,47.0,0,151000,3.147390728476821,0.005798074887028104
152,153,2026-07-21 10:55:46,2026-07-21 10:56:33,2026-07-21 10:56:33,47.0,47.0,0,152000,3.1482105263157893,0.006617872725996232
153,147,2026-07-21 10:55:46,2026-07-21 10:56:32,2026-07-21 10:56:33,46.0,47.0,0,153000,3.1481830065359477,0.006590352946154621
154,149,2026-07-21 10:55:46,2026-07-21 10:56:33,2026-07-21 10:56:33,47.0,47.0,0,154000,3.148025974025974,0.006433320436181056
155,148,2026-07-21 10:55:46,2026-07-21 10:56:32,2026-07-21 10:56:33,46.0,47.0,0,155000,3.147974193548387,0.006381539958594029
156,157,2026-07-21 10:55:46,2026-07-21 10:56:33,2026-07-21 10:56:34,47.0,48.0,0,156000,3.147923076923077,0.006330423333283708
157,156,2026-07-21 10:55:46,2026-07-21 10:56:33,2026-07-21 10:56:34,47.0,48.0,0,157000,3.147515923566879,0.005923269977085699
158,155,2026-07-21 10:55:46,2026-07-21 10:56:33,2026-07-21 10:56:34,47.0,48.0,0,158000,3.1468354430379746,0.005242789448181462
159,163,2026-07-21 10:55:46,2026-07-21 10:56:34,2026-07-21 10:56:34,48.0,48.0,0,159000,3.1467169811320757,0.005124327542282536
160,161,2026-07-21 10:55:46,2026-07-21 10:56:34,2026-07-21 10:56:34,48.0,48.0,0,160000,3.1469,0.0053073464102069146
161,160,2026-07-21 10:55:46,2026-07-21 10:56:34,2026-07-21 10:56:34,48.0,48.0,0,161000,3.1469316770186335,0.005339023428840406
162,158,2026-07-21 10:55:46,2026-07-21 10:56:33,2026-07-21 10:56:34,47.0,48.0,0,162000,3.146493827160494,0.004901173570700745
163,164,2026-07-21 10:55:46,2026-07-21 10:56:34,2026-07-21 10:56:34,48.0,48.0,0,163000,3.1466993865030677,0.00510673291327457
164,159,2026-07-21 10:55:46,2026-07-21 10:56:33,2026-07-21 10:56:34,47.0,48.0,0,164000,3.146926829268293,0.005334175678499697
165,168,2026-07-21 10:55:46,2026-07-21 10:56:35,2026-07-21 10:56:35,49.0,49.0,0,165000,3.1472969696969697,0.005704316107176588
166,169,2026-07-21 10:55:46,2026-07-21 10:56:35,2026-07-21 10:56:35,49.0,49.0,0,166000,3.1470120481927712,0.005419394602978134
167,162,2026-07-21 10:55:46,2026-07-21 10:56:34,2026-07-21 10:56:35,48.0,49.0,0,167000,3.1472095808383234,0.005616927248530246
168,170,2026-07-21 10:55:46,2026-07-21 10:56:35,2026-07-21 10:56:35,49.0,49.0,0,168000,3.147357142857143,0.005764489267349848
169,165,2026-07-21 10:55:46,2026-07-21 10:56:34,2026-07-21 10:56:35,48.0,49.0,0,169000,3.14712426035503,0.005531606765236674
170,171,2026-07-21 10:55:46,2026-07-21 10:56:35,2026-07-21 10:56:35,49.0,49.0,0,170000,3.147505882352941,0.005913228763148037
171,167,2026-07-21 10:55:46,2026-07-21 10:56:35,2026-07-21 10:56:35,49.0,49.0,0,171000,3.1474619883040935,0.0058693347143004004
172,173,2026-07-21 10:55:46,2026-07-21 10:56:35,2026-07-21 10:56:35,49.0,49.0,0,172000,3.1467209302325583,0.005128276642765162
173,172,2026-07-21 10:55:46,2026-07-21 10:56:35,2026-07-21 10:56:35,49.0,49.0,0,173000,3.1469132947976877,0.00532064120789455
174,166,2026-07-21 10:55:46,2026-07-21 10:56:34,2026-07-21 10:56:35,48.0,49.0,0,174000,3.1468275862068964,0.005234932617103283
175,180,2026-07-21 10:55:46,2026-07-21 10:56:36,2026-07-21 10:56:36,50.0,50.0,0,175000,3.1472685714285715,0.00567591783877841
176,181,2026-07-21 10:55:46,2026-07-21 10:56:36,2026-07-21 10:56:36,50.0,50.0,0,176000,3.1467954545454546,0.005202800955661502
177,182,2026-07-21 10:55:46,2026-07-21 10:56:36,2026-07-21 10:56:36,50.0,50.0,0,177000,3.1466666666666665,0.005074013076873385
178,179,2026-07-21 10:55:46,2026-07-21 10:56:36,2026-07-21 10:56:36,50.0,50.0,0,178000,3.146831460674157,0.005238807084364083
179,178,2026-07-21 10:55:46,2026-07-21 10:56:36,2026-07-21 10:56:36,50.0,50.0,0,179000,3.1465921787709497,0.004999525181156539
180,184,2026-07-21 10:55:46,2026-07-21 10:56:36,2026-07-21 10:56:36,50.0,50.0,0,180000,3.1466666666666665,0.005074013076873385
181,176,2026-07-21 10:55:46,2026-07-21 10:56:35,2026-07-21 10:56:36,49.0,50.0,0,181000,3.1466077348066297,0.005015081216836581
182,177,2026-07-21 10:55:46,2026-07-21 10:56:35,2026-07-21 10:56:36,49.0,50.0,0,182000,3.1468791208791207,0.005286467289327579
183,175,2026-07-21 10:55:46,2026-07-21 10:56:35,2026-07-21 10:56:36,49.0,50.0,0,183000,3.1471256830601093,0.0055330294703161975
184,174,2026-07-21 10:55:46,2026-07-21 10:56:35,2026-07-21 10:56:36,49.0,50.0,0,184000,3.146804347826087,0.005211694236293862
185,194,2026-07-21 10:55:46,2026-07-21 10:56:37,2026-07-21 10:56:37,51.0,51.0,0,185000,3.1464864864864865,0.004893832896693429
186,195,2026-07-21 10:55:46,2026-07-21 10:56:37,2026-07-21 10:56:37,51.0,51.0,0,186000,3.146731182795699,0.005138529205905851
187,183,2026-07-21 10:55:46,2026-07-21 10:56:36,2026-07-21 10:56:37,50.0,51.0,0,187000,3.147187165775401,0.005594512185608025
188,192,2026-07-21 10:55:46,2026-07-21 10:56:37,2026-07-21 10:56:37,51.0,51.0,0,188000,3.1469148936170215,0.005322240027228364
189,186,2026-07-21 10:55:46,2026-07-21 10:56:36,2026-07-21 10:56:37,50.0,51.0,0,189000,3.1466878306878305,0.005095177098037418
190,187,2026-07-21 10:55:46,2026-07-21 10:56:36,2026-07-21 10:56:37,50.0,51.0,0,190000,3.1468210526315787,0.005228399041785625
